attention_family,model_role,condition_label,layer,sample_idx,row_weighted_intra,row_weighted_inter,self_inter_norm_entropy
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,894,0.538383,0.461617,0.555313
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,895,0.550873,0.449127,0.557565
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,896,0.564237,0.435763,0.56321
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,897,0.578075,0.421925,0.572079
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,898,0.591975,0.408025,0.583907
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,899,0.605522,0.394478,0.598342
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,900,0.618311,0.381689,0.614952
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,901,0.62996,0.37004,0.633241
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,902,0.640122,0.359878,0.652664
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,903,0.648494,0.351506,0.672641
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,904,0.654825,0.345175,0.692575
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,905,0.658926,0.341074,0.711871
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,906,0.660675,0.339325,0.729952
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,907,0.66002,0.33998,0.74628
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,908,0.65698,0.34302,0.760367
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,909,0.651646,0.348354,0.771792
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,910,0.644177,0.355823,0.780214
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,911,0.634796,0.365204,0.785382
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,912,0.623784,0.376216,0.787141
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,913,0.611469,0.388531,0.785439
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,914,0.598219,0.401781,0.780327
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,915,0.584428,0.415572,0.771957
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,916,0.57051,0.42949,0.760579
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,917,0.55688,0.44312,0.746533
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,918,0.543943,0.456057,0.730238
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,919,0.532088,0.467912,0.712181
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,920,0.521667,0.478333,0.6929
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,921,0.512992,0.487008,0.672972
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,922,0.506321,0.493679,0.652992
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,923,0.501854,0.498146,0.633555
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,924,0.499725,0.500275,0.615242
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,925,0.499996,0.500004,0.5986
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,926,0.50266,0.49734,0.584126
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,927,0.507637,0.492363,0.572251
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,928,0.514779,0.485221,0.563331
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,929,0.523872,0.476128,0.557631
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,930,0.534644,0.465356,0.555322
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,931,0.546776,0.453224,0.556473
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,932,0.559903,0.440097,0.561049
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,933,0.573634,0.426366,0.568914
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,934,0.58756,0.41244,0.579832
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,935,0.601264,0.398736,0.593479
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,936,0.614337,0.385663,0.609446
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,937,0.62639,0.37361,0.627257
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,938,0.637062,0.362938,0.64638
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,939,0.646034,0.353966,0.666245
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,940,0.65304,0.34696,0.686257
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,941,0.657869,0.342131,0.70582
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,942,0.660377,0.339623,0.72435
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,943,0.66049,0.33951,0.741293
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,944,0.658204,0.341796,0.756144
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,945,0.653588,0.346412,0.768459
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,946,0.646779,0.353221,0.777871
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,947,0.63798,0.36202,0.784098
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,948,0.627455,0.372545,0.786955
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,949,0.615517,0.384483,0.786357
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,950,0.602523,0.397477,0.782321
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,951,0.588861,0.411139,0.774967
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,952,0.574939,0.425061,0.764516
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,953,0.561171,0.438829,0.751279
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,954,0.547971,0.452029,0.735652
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,955,0.53573,0.46427,0.7181
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,956,0.524815,0.475185,0.699149
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,957,0.515553,0.484447,0.679363
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,958,0.508218,0.491782,0.659334
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,959,0.50303,0.49697,0.63966
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,960,0.500145,0.499855,0.620927
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,961,0.499648,0.500352,0.603696
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,962,0.501554,0.498446,0.58848
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,963,0.505806,0.494194,0.575733
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,964,0.512277,0.487723,0.565837
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,965,0.520775,0.479225,0.559087
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,966,0.531044,0.468956,0.555684
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,967,0.54278,0.45722,0.55573
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,968,0.55563,0.44437,0.559223
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,969,0.569213,0.430787,0.56606
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,970,0.583122,0.416878,0.576036
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,971,0.596942,0.403058,0.588853
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,972,0.61026,0.38974,0.604129
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,973,0.622679,0.377321,0.621407
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,974,0.633828,0.366172,0.640172
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,975,0.643374,0.356626,0.659863
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,976,0.651033,0.348967,0.679894
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,977,0.656575,0.343425,0.699665
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,978,0.659835,0.340165,0.718586
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,979,0.660716,0.339284,0.736093
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,980,0.659191,0.340809,0.751663
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,981,0.655306,0.344694,0.76483
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,982,0.649178,0.350822,0.775203
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,983,0.640988,0.359012,0.782471
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,984,0.630982,0.369018,0.786417
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,985,0.619458,0.380542,0.786924
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,986,0.60676,0.39324,0.783976
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,987,0.593267,0.406733,0.777662
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,988,0.579383,0.420617,0.768169
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,989,0.565521,0.434479,0.755781
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,990,0.552096,0.447904,0.740869
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,991,0.539507,0.460493,0.723877
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,992,0.528132,0.471868,0.705313
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,993,0.51831,0.48169,0.68573
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,994,0.510334,0.489666,0.665714
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,995,0.504441,0.495559,0.645861
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,996,0.500809,0.499191,0.626766
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,997,0.499545,0.500455,0.608997
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,998,0.500687,0.499313,0.593085
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,999,0.504201,0.495799,0.579506
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1000,0.509982,0.490018,0.568665
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1001,0.517858,0.482142,0.560884
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1002,0.527593,0.472407,0.556398
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1003,0.538898,0.461102,0.555339
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1004,0.551433,0.448567,0.557739
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1005,0.564825,0.435175,0.563527
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1006,0.578675,0.421325,0.572529
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1007,0.592568,0.407432,0.584477
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1008,0.606091,0.393909,0.599015
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1009,0.618838,0.381162,0.615708
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1010,0.630431,0.369569,0.634058
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1011,0.640522,0.359478,0.653517
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1012,0.64881,0.35119,0.673504
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1013,0.655048,0.344952,0.693422
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1014,0.65905,0.34095,0.712678
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1015,0.660696,0.339304,0.730695
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1016,0.659937,0.340063,0.746936
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1017,0.656796,0.343204,0.760916
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1018,0.651367,0.348633,0.772219
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1019,0.643811,0.356189,0.780505
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1020,0.634354,0.365646,0.785529
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1021,0.623279,0.376721,0.787139
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1022,0.610915,0.389085,0.785289
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1023,0.597633,0.402367,0.780032
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1024,0.583829,0.416171,0.771527
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1025,0.569915,0.430085,0.760026
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1026,0.556306,0.443694,0.745875
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1027,0.543408,0.456592,0.729493
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1028,0.531608,0.468392,0.711372
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1029,0.521256,0.478744,0.692052
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1030,0.512662,0.487338,0.672109
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1031,0.506082,0.493918,0.65214
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1032,0.501714,0.498286,0.632739
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1033,0.499687,0.500313,0.614488
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1034,0.500062,0.499938,0.597929
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1035,0.502827,0.497173,0.583558
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1036,0.507901,0.492099,0.571804
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1037,0.515132,0.484868,0.563018
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1038,0.524303,0.475697,0.557461
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1039,0.535141,0.464859,0.5553
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1040,0.547323,0.452677,0.5566
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1041,0.560484,0.439516,0.561321
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1042,0.574232,0.425768,0.569323
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1043,0.588157,0.411843,0.580366
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1044,0.601842,0.398158,0.594122
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1045,0.61488,0.38512,0.610178
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1046,0.62688,0.37312,0.628057
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1047,0.637485,0.362515,0.647224
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1048,0.646378,0.353622,0.667107
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1049,0.653293,0.346707,0.687112
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1050,0.658025,0.341975,0.706643
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1051,0.660431,0.339569,0.725116
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1052,0.660441,0.339559,0.741979
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1053,0.658053,0.341947,0.756729
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1054,0.653339,0.346661,0.768926
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1055,0.646439,0.353561,0.778206
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1056,0.637561,0.362439,0.784292
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1057,0.626968,0.373032,0.787001
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1058,0.614977,0.385023,0.786253
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1059,0.601946,0.398054,0.782071
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1060,0.588264,0.411736,0.774579
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1061,0.57434,0.42566,0.764001
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1062,0.560589,0.439411,0.750653
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1063,0.547421,0.452579,0.734932
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1064,0.535231,0.464769,0.71731
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1065,0.524381,0.475619,0.698311
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1066,0.515195,0.484805,0.678502
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1067,0.507949,0.492051,0.658476
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1068,0.502858,0.497142,0.63883
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1069,0.500074,0.499926,0.620151
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1070,0.499681,0.500319,0.602996
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1071,0.501689,0.498311,0.587877
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1072,0.50604,0.49396,0.575246
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1073,0.512603,0.487397,0.56548
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1074,0.521182,0.478818,0.558871
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1075,0.531521,0.468479,0.555615
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1076,0.543312,0.456688,0.55581
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1077,0.556203,0.443797,0.55945
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1078,0.569808,0.430192,0.566427
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1079,0.583721,0.416279,0.576531
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1080,0.597528,0.402472,0.589463
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1081,0.610815,0.389185,0.604834
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1082,0.623187,0.376813,0.622188
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1083,0.634274,0.365726,0.641004
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1084,0.643744,0.356256,0.660723
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1085,0.651316,0.348684,0.680754
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1086,0.656763,0.343237,0.7005
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1087,0.659922,0.340078,0.719372
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1088,0.6607,0.3393,0.736806
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1089,0.659072,0.340928,0.752282
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1090,0.655088,0.344912,0.765337
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1091,0.648866,0.351134,0.775582
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1092,0.640593,0.359407,0.782711
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1093,0.630515,0.369485,0.78651
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1094,0.618933,0.381067,0.786868
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1095,0.606193,0.393807,0.783773
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1096,0.592675,0.407325,0.777317
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1097,0.578783,0.421217,0.767693
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1098,0.564931,0.435069,0.755189
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1099,0.551534,0.448466,0.740177
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1100,0.53899,0.46101,0.723107
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1101,0.527675,0.472325,0.704487
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1102,0.517927,0.482073,0.684873
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1103,0.510036,0.489964,0.664852
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1104,0.504237,0.495763,0.64502
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1105,0.500705,0.499295,0.62597
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1106,0.499544,0.500456,0.60827
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1107,0.50079,0.49921,0.59245
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1108,0.504404,0.495596,0.578981
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1109,0.51028,0.48972,0.568265
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1110,0.518241,0.481759,0.560622
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1111,0.52805,0.47195,0.556281
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1112,0.539414,0.460586,0.555371
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1113,0.551994,0.448006,0.557919
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1114,0.565415,0.434585,0.563849
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1115,0.579275,0.420725,0.572985
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1116,0.593161,0.406839,0.585053
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1117,0.606658,0.393342,0.599692
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1118,0.619363,0.380637,0.616467
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1119,0.630898,0.369102,0.634876
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1120,0.640917,0.359083,0.65437
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1121,0.649122,0.350878,0.674367
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1122,0.655267,0.344733,0.694269
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1123,0.65917,0.34083,0.713482
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1124,0.660713,0.339287,0.731434
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1125,0.659851,0.340149,0.747587
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1126,0.656609,0.343391,0.761461
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1127,0.651084,0.348916,0.772639
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1128,0.643441,0.356559,0.78079
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1129,0.633908,0.366092,0.785669
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1130,0.622771,0.377229,0.787131
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1131,0.61036,0.38964,0.785132
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1132,0.597047,0.402953,0.779732
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1133,0.58323,0.41677,0.771091
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1134,0.56932,0.43068,0.759469
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1135,0.555733,0.444267,0.745212
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1136,0.542875,0.457125,0.728746
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1137,0.53113,0.46887,0.710562
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1138,0.520848,0.479152,0.691202
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1139,0.512336,0.487664,0.671246
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1140,0.505848,0.494152,0.651289
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1141,0.501578,0.498422,0.631926
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1142,0.499653,0.500347,0.613737
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1143,0.500132,0.499868,0.597262
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1144,0.502999,0.497001,0.582996
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1145,0.508169,0.491831,0.571363
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1146,0.515488,0.484512,0.56271
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1147,0.524737,0.475263,0.557297
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1148,0.53564,0.46436,0.555285
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1149,0.547871,0.452129,0.556733
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1150,0.561066,0.438934,0.561599
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1151,0.574831,0.425169,0.569737
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1152,0.588754,0.411246,0.580905
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1153,0.602419,0.397581,0.594768
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1154,0.61542,0.38458,0.610914
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1155,0.627368,0.372632,0.628859
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1156,0.637905,0.362095,0.648069
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1157,0.646718,0.353282,0.66797
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1158,0.653543,0.346457,0.687967
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1159,0.658177,0.341823,0.707464
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1160,0.660481,0.339519,0.725878
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1161,0.660387,0.339613,0.74266
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1162,0.657897,0.342103,0.75731
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1163,0.653086,0.346914,0.769388
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1164,0.646096,0.353904,0.778536
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1165,0.637138,0.362862,0.784479
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1166,0.626478,0.373522,0.78704
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1167,0.614435,0.385565,0.786144
self_attention,PreGate,C3_bias_a05_lr1e4_gate1e4,1,1168,0.601368,0.398632,0.781816
