attention_family,model_role,condition_label,layer,sample_idx,row_weighted_intra,row_weighted_inter,self_inter_norm_entropy
self_attention,NoGate,N2_none_lr1e4,1,856,0.597312,0.402688,0.877737
self_attention,NoGate,N2_none_lr1e4,1,857,0.599731,0.400269,0.870838
self_attention,NoGate,N2_none_lr1e4,1,858,0.603959,0.396041,0.865516
self_attention,NoGate,N2_none_lr1e4,1,859,0.60987,0.39013,0.86193
self_attention,NoGate,N2_none_lr1e4,1,860,0.617289,0.382711,0.860187
self_attention,NoGate,N2_none_lr1e4,1,861,0.625992,0.374008,0.86034
self_attention,NoGate,N2_none_lr1e4,1,862,0.635722,0.364278,0.862383
self_attention,NoGate,N2_none_lr1e4,1,863,0.646186,0.353814,0.866255
self_attention,NoGate,N2_none_lr1e4,1,864,0.657073,0.342927,0.871841
self_attention,NoGate,N2_none_lr1e4,1,865,0.668058,0.331942,0.878975
self_attention,NoGate,N2_none_lr1e4,1,866,0.678812,0.321188,0.887443
self_attention,NoGate,N2_none_lr1e4,1,867,0.689015,0.310985,0.896992
self_attention,NoGate,N2_none_lr1e4,1,868,0.698362,0.301638,0.907338
self_attention,NoGate,N2_none_lr1e4,1,869,0.706574,0.293426,0.918171
self_attention,NoGate,N2_none_lr1e4,1,870,0.713406,0.286594,0.929168
self_attention,NoGate,N2_none_lr1e4,1,871,0.718654,0.281346,0.940001
self_attention,NoGate,N2_none_lr1e4,1,872,0.722161,0.277839,0.950346
self_attention,NoGate,N2_none_lr1e4,1,873,0.723822,0.276178,0.959895
self_attention,NoGate,N2_none_lr1e4,1,874,0.723589,0.276411,0.968362
self_attention,NoGate,N2_none_lr1e4,1,875,0.721467,0.278533,0.975495
self_attention,NoGate,N2_none_lr1e4,1,876,0.71752,0.28248,0.98108
self_attention,NoGate,N2_none_lr1e4,1,877,0.711867,0.288133,0.984952
self_attention,NoGate,N2_none_lr1e4,1,878,0.704675,0.295325,0.986994
self_attention,NoGate,N2_none_lr1e4,1,879,0.69616,0.30384,0.987145
self_attention,NoGate,N2_none_lr1e4,1,880,0.686576,0.313424,0.985401
self_attention,NoGate,N2_none_lr1e4,1,881,0.676208,0.323792,0.981814
self_attention,NoGate,N2_none_lr1e4,1,882,0.665367,0.334633,0.976491
self_attention,NoGate,N2_none_lr1e4,1,883,0.654376,0.345624,0.969591
self_attention,NoGate,N2_none_lr1e4,1,884,0.643563,0.356437,0.96132
self_attention,NoGate,N2_none_lr1e4,1,885,0.633251,0.366749,0.951924
self_attention,NoGate,N2_none_lr1e4,1,886,0.623748,0.376252,0.941686
self_attention,NoGate,N2_none_lr1e4,1,887,0.615337,0.384663,0.930909
self_attention,NoGate,N2_none_lr1e4,1,888,0.608271,0.391729,0.919916
self_attention,NoGate,N2_none_lr1e4,1,889,0.602758,0.397242,0.909035
self_attention,NoGate,N2_none_lr1e4,1,890,0.598965,0.401035,0.898591
self_attention,NoGate,N2_none_lr1e4,1,891,0.597005,0.402995,0.888895
self_attention,NoGate,N2_none_lr1e4,1,892,0.596935,0.403065,0.880238
self_attention,NoGate,N2_none_lr1e4,1,893,0.598758,0.401242,0.872877
self_attention,NoGate,N2_none_lr1e4,1,894,0.60242,0.39758,0.867032
self_attention,NoGate,N2_none_lr1e4,1,895,0.607812,0.392188,0.862878
self_attention,NoGate,N2_none_lr1e4,1,896,0.614771,0.385229,0.860539
self_attention,NoGate,N2_none_lr1e4,1,897,0.623091,0.376909,0.860084
self_attention,NoGate,N2_none_lr1e4,1,898,0.632524,0.367476,0.861528
self_attention,NoGate,N2_none_lr1e4,1,899,0.642787,0.357213,0.864827
self_attention,NoGate,N2_none_lr1e4,1,900,0.653574,0.346426,0.869882
self_attention,NoGate,N2_none_lr1e4,1,901,0.664563,0.335437,0.876544
self_attention,NoGate,N2_none_lr1e4,1,902,0.675426,0.324574,0.884612
self_attention,NoGate,N2_none_lr1e4,1,903,0.685839,0.314161,0.893846
self_attention,NoGate,N2_none_lr1e4,1,904,0.695491,0.304509,0.90397
self_attention,NoGate,N2_none_lr1e4,1,905,0.704094,0.295906,0.914682
self_attention,NoGate,N2_none_lr1e4,1,906,0.71139,0.28861,0.925662
self_attention,NoGate,N2_none_lr1e4,1,907,0.717162,0.282838,0.936583
self_attention,NoGate,N2_none_lr1e4,1,908,0.721239,0.278761,0.947119
self_attention,NoGate,N2_none_lr1e4,1,909,0.723497,0.276503,0.956954
self_attention,NoGate,N2_none_lr1e4,1,910,0.72387,0.27613,0.965795
self_attention,NoGate,N2_none_lr1e4,1,911,0.722346,0.277654,0.973379
self_attention,NoGate,N2_none_lr1e4,1,912,0.718971,0.281029,0.979478
self_attention,NoGate,N2_none_lr1e4,1,913,0.713846,0.286154,0.983911
self_attention,NoGate,N2_none_lr1e4,1,914,0.707124,0.292876,0.986546
self_attention,NoGate,N2_none_lr1e4,1,915,0.699005,0.300995,0.987303
self_attention,NoGate,N2_none_lr1e4,1,916,0.689732,0.310268,0.986161
self_attention,NoGate,N2_none_lr1e4,1,917,0.679582,0.320418,0.983153
self_attention,NoGate,N2_none_lr1e4,1,918,0.668857,0.331143,0.978369
self_attention,NoGate,N2_none_lr1e4,1,919,0.657878,0.342122,0.971951
self_attention,NoGate,N2_none_lr1e4,1,920,0.646973,0.353027,0.964093
self_attention,NoGate,N2_none_lr1e4,1,921,0.636467,0.363533,0.955027
self_attention,NoGate,N2_none_lr1e4,1,922,0.626674,0.373326,0.945025
self_attention,NoGate,N2_none_lr1e4,1,923,0.617886,0.382114,0.934386
self_attention,NoGate,N2_none_lr1e4,1,924,0.610365,0.389635,0.923426
self_attention,NoGate,N2_none_lr1e4,1,925,0.604337,0.395663,0.912474
self_attention,NoGate,N2_none_lr1e4,1,926,0.59998,0.40002,0.901855
self_attention,NoGate,N2_none_lr1e4,1,927,0.597426,0.402574,0.891888
self_attention,NoGate,N2_none_lr1e4,1,928,0.596751,0.403249,0.88287
self_attention,NoGate,N2_none_lr1e4,1,929,0.597973,0.402027,0.87507
self_attention,NoGate,N2_none_lr1e4,1,930,0.601058,0.398942,0.86872
self_attention,NoGate,N2_none_lr1e4,1,931,0.605913,0.394087,0.864011
self_attention,NoGate,N2_none_lr1e4,1,932,0.612393,0.387607,0.861083
self_attention,NoGate,N2_none_lr1e4,1,933,0.620304,0.379696,0.860023
self_attention,NoGate,N2_none_lr1e4,1,934,0.629411,0.370589,0.860863
self_attention,NoGate,N2_none_lr1e4,1,935,0.639441,0.360559,0.863578
self_attention,NoGate,N2_none_lr1e4,1,936,0.650095,0.349905,0.868087
self_attention,NoGate,N2_none_lr1e4,1,937,0.661055,0.338945,0.874256
self_attention,NoGate,N2_none_lr1e4,1,938,0.671995,0.328005,0.881899
self_attention,NoGate,N2_none_lr1e4,1,939,0.682586,0.317414,0.89079
self_attention,NoGate,N2_none_lr1e4,1,940,0.692513,0.307487,0.900661
self_attention,NoGate,N2_none_lr1e4,1,941,0.70148,0.29852,0.91122
self_attention,NoGate,N2_none_lr1e4,1,942,0.709218,0.290782,0.922151
self_attention,NoGate,N2_none_lr1e4,1,943,0.715498,0.284502,0.933126
self_attention,NoGate,N2_none_lr1e4,1,944,0.720131,0.279869,0.943819
self_attention,NoGate,N2_none_lr1e4,1,945,0.722979,0.277021,0.953911
self_attention,NoGate,N2_none_lr1e4,1,946,0.723957,0.276043,0.963099
self_attention,NoGate,N2_none_lr1e4,1,947,0.723036,0.276964,0.971111
self_attention,NoGate,N2_none_lr1e4,1,948,0.720244,0.279756,0.977706
self_attention,NoGate,N2_none_lr1e4,1,949,0.715663,0.284337,0.982687
self_attention,NoGate,N2_none_lr1e4,1,950,0.709431,0.290569,0.985907
self_attention,NoGate,N2_none_lr1e4,1,951,0.701733,0.298267,0.987268
self_attention,NoGate,N2_none_lr1e4,1,952,0.692799,0.307201,0.986731
self_attention,NoGate,N2_none_lr1e4,1,953,0.682897,0.317103,0.984311
self_attention,NoGate,N2_none_lr1e4,1,954,0.672321,0.327679,0.98008
self_attention,NoGate,N2_none_lr1e4,1,955,0.661388,0.338612,0.974165
self_attention,NoGate,N2_none_lr1e4,1,956,0.650424,0.349576,0.966743
self_attention,NoGate,N2_none_lr1e4,1,957,0.639755,0.360245,0.958034
self_attention,NoGate,N2_none_lr1e4,1,958,0.629702,0.370298,0.9483
self_attention,NoGate,N2_none_lr1e4,1,959,0.620563,0.379437,0.93783
self_attention,NoGate,N2_none_lr1e4,1,960,0.612612,0.387388,0.926937
self_attention,NoGate,N2_none_lr1e4,1,961,0.606086,0.393914,0.915947
self_attention,NoGate,N2_none_lr1e4,1,962,0.60118,0.39882,0.905187
self_attention,NoGate,N2_none_lr1e4,1,963,0.59804,0.40196,0.894978
self_attention,NoGate,N2_none_lr1e4,1,964,0.59676,0.40324,0.885627
self_attention,NoGate,N2_none_lr1e4,1,965,0.597378,0.402622,0.877411
self_attention,NoGate,N2_none_lr1e4,1,966,0.599876,0.400124,0.870575
self_attention,NoGate,N2_none_lr1e4,1,967,0.60418,0.39582,0.865325
self_attention,NoGate,N2_none_lr1e4,1,968,0.61016,0.38984,0.861817
self_attention,NoGate,N2_none_lr1e4,1,969,0.617638,0.382362,0.860155
self_attention,NoGate,N2_none_lr1e4,1,970,0.626392,0.373608,0.860389
self_attention,NoGate,N2_none_lr1e4,1,971,0.636159,0.363841,0.862512
self_attention,NoGate,N2_none_lr1e4,1,972,0.646648,0.353352,0.866461
self_attention,NoGate,N2_none_lr1e4,1,973,0.657546,0.342454,0.872118
self_attention,NoGate,N2_none_lr1e4,1,974,0.668527,0.331473,0.879314
self_attention,NoGate,N2_none_lr1e4,1,975,0.679265,0.320735,0.887834
self_attention,NoGate,N2_none_lr1e4,1,976,0.689437,0.310563,0.897423
self_attention,NoGate,N2_none_lr1e4,1,977,0.698741,0.301259,0.907796
self_attention,NoGate,N2_none_lr1e4,1,978,0.706898,0.293102,0.918643
self_attention,NoGate,N2_none_lr1e4,1,979,0.713666,0.286334,0.92964
self_attention,NoGate,N2_none_lr1e4,1,980,0.718842,0.281158,0.940459
self_attention,NoGate,N2_none_lr1e4,1,981,0.722271,0.277729,0.950776
self_attention,NoGate,N2_none_lr1e4,1,982,0.723851,0.276149,0.960284
self_attention,NoGate,N2_none_lr1e4,1,983,0.723536,0.276464,0.968698
self_attention,NoGate,N2_none_lr1e4,1,984,0.721334,0.278666,0.975769
self_attention,NoGate,N2_none_lr1e4,1,985,0.717311,0.282689,0.981283
self_attention,NoGate,N2_none_lr1e4,1,986,0.711588,0.288412,0.985078
self_attention,NoGate,N2_none_lr1e4,1,987,0.704334,0.295666,0.987039
self_attention,NoGate,N2_none_lr1e4,1,988,0.695768,0.304232,0.987109
self_attention,NoGate,N2_none_lr1e4,1,989,0.686144,0.313856,0.985284
self_attention,NoGate,N2_none_lr1e4,1,990,0.675749,0.324251,0.981619
self_attention,NoGate,N2_none_lr1e4,1,991,0.664895,0.335105,0.976225
self_attention,NoGate,N2_none_lr1e4,1,992,0.653905,0.346095,0.969261
self_attention,NoGate,N2_none_lr1e4,1,993,0.643107,0.356893,0.960937
self_attention,NoGate,N2_none_lr1e4,1,994,0.632823,0.367177,0.951499
self_attention,NoGate,N2_none_lr1e4,1,995,0.623362,0.376638,0.941231
self_attention,NoGate,N2_none_lr1e4,1,996,0.615004,0.384996,0.930438
self_attention,NoGate,N2_none_lr1e4,1,997,0.608,0.392,0.919443
self_attention,NoGate,N2_none_lr1e4,1,998,0.602559,0.397441,0.908574
self_attention,NoGate,N2_none_lr1e4,1,999,0.598843,0.401157,0.898156
self_attention,NoGate,N2_none_lr1e4,1,1000,0.596962,0.403038,0.888499
self_attention,NoGate,N2_none_lr1e4,1,1001,0.596975,0.403025,0.879892
self_attention,NoGate,N2_none_lr1e4,1,1002,0.598879,0.401121,0.872592
self_attention,NoGate,N2_none_lr1e4,1,1003,0.602618,0.397382,0.866817
self_attention,NoGate,N2_none_lr1e4,1,1004,0.60808,0.39192,0.862739
self_attention,NoGate,N2_none_lr1e4,1,1005,0.615103,0.384897,0.86048
self_attention,NoGate,N2_none_lr1e4,1,1006,0.623476,0.376524,0.860108
self_attention,NoGate,N2_none_lr1e4,1,1007,0.63295,0.36705,0.861632
self_attention,NoGate,N2_none_lr1e4,1,1008,0.643242,0.356758,0.865009
self_attention,NoGate,N2_none_lr1e4,1,1009,0.654045,0.345955,0.870137
self_attention,NoGate,N2_none_lr1e4,1,1010,0.665035,0.334965,0.876863
self_attention,NoGate,N2_none_lr1e4,1,1011,0.675886,0.324114,0.884987
self_attention,NoGate,N2_none_lr1e4,1,1012,0.686272,0.313728,0.894265
self_attention,NoGate,N2_none_lr1e4,1,1013,0.695885,0.304115,0.904421
self_attention,NoGate,N2_none_lr1e4,1,1014,0.704436,0.295564,0.915151
self_attention,NoGate,N2_none_lr1e4,1,1015,0.711671,0.288329,0.926136
self_attention,NoGate,N2_none_lr1e4,1,1016,0.717374,0.282626,0.937047
self_attention,NoGate,N2_none_lr1e4,1,1017,0.721374,0.278626,0.947558
self_attention,NoGate,N2_none_lr1e4,1,1018,0.723552,0.276448,0.957357
self_attention,NoGate,N2_none_lr1e4,1,1019,0.723843,0.276157,0.966149
self_attention,NoGate,N2_none_lr1e4,1,1020,0.722238,0.277762,0.973673
self_attention,NoGate,N2_none_lr1e4,1,1021,0.718786,0.281214,0.979704
self_attention,NoGate,N2_none_lr1e4,1,1022,0.713589,0.286411,0.984062
self_attention,NoGate,N2_none_lr1e4,1,1023,0.706802,0.293198,0.986617
self_attention,NoGate,N2_none_lr1e4,1,1024,0.698628,0.301372,0.987293
self_attention,NoGate,N2_none_lr1e4,1,1025,0.689311,0.310689,0.986069
self_attention,NoGate,N2_none_lr1e4,1,1026,0.67913,0.32087,0.982983
self_attention,NoGate,N2_none_lr1e4,1,1027,0.668388,0.331612,0.978125
self_attention,NoGate,N2_none_lr1e4,1,1028,0.657405,0.342595,0.971641
self_attention,NoGate,N2_none_lr1e4,1,1029,0.64651,0.35349,0.963726
self_attention,NoGate,N2_none_lr1e4,1,1030,0.636029,0.363971,0.954614
self_attention,NoGate,N2_none_lr1e4,1,1031,0.626273,0.373727,0.944578
self_attention,NoGate,N2_none_lr1e4,1,1032,0.617534,0.382466,0.933918
self_attention,NoGate,N2_none_lr1e4,1,1033,0.610074,0.389926,0.922952
self_attention,NoGate,N2_none_lr1e4,1,1034,0.604114,0.395886,0.912008
self_attention,NoGate,N2_none_lr1e4,1,1035,0.599833,0.400167,0.901411
self_attention,NoGate,N2_none_lr1e4,1,1036,0.597358,0.402642,0.891479
self_attention,NoGate,N2_none_lr1e4,1,1037,0.596764,0.403236,0.882507
self_attention,NoGate,N2_none_lr1e4,1,1038,0.598068,0.401932,0.874765
self_attention,NoGate,N2_none_lr1e4,1,1039,0.601231,0.398769,0.868482
self_attention,NoGate,N2_none_lr1e4,1,1040,0.606159,0.393841,0.863847
self_attention,NoGate,N2_none_lr1e4,1,1041,0.612705,0.387295,0.860998
self_attention,NoGate,N2_none_lr1e4,1,1042,0.620673,0.379327,0.86002
self_attention,NoGate,N2_none_lr1e4,1,1043,0.629825,0.370175,0.860942
self_attention,NoGate,N2_none_lr1e4,1,1044,0.639889,0.360111,0.863736
self_attention,NoGate,N2_none_lr1e4,1,1045,0.650563,0.349437,0.86832
self_attention,NoGate,N2_none_lr1e4,1,1046,0.661529,0.338471,0.874556
self_attention,NoGate,N2_none_lr1e4,1,1047,0.67246,0.32754,0.882258
self_attention,NoGate,N2_none_lr1e4,1,1048,0.683029,0.316971,0.891196
self_attention,NoGate,N2_none_lr1e4,1,1049,0.692921,0.307079,0.901104
self_attention,NoGate,N2_none_lr1e4,1,1050,0.70184,0.29816,0.911685
self_attention,NoGate,N2_none_lr1e4,1,1051,0.70952,0.29048,0.922624
self_attention,NoGate,N2_none_lr1e4,1,1052,0.715732,0.284268,0.933594
self_attention,NoGate,N2_none_lr1e4,1,1053,0.720291,0.279709,0.944268
self_attention,NoGate,N2_none_lr1e4,1,1054,0.72306,0.27694,0.954327
self_attention,NoGate,N2_none_lr1e4,1,1055,0.723957,0.276043,0.96347
self_attention,NoGate,N2_none_lr1e4,1,1056,0.722954,0.277046,0.971425
self_attention,NoGate,N2_none_lr1e4,1,1057,0.720083,0.279917,0.977954
self_attention,NoGate,N2_none_lr1e4,1,1058,0.715428,0.284572,0.982863
self_attention,NoGate,N2_none_lr1e4,1,1059,0.709128,0.290872,0.986004
self_attention,NoGate,N2_none_lr1e4,1,1060,0.701372,0.298628,0.987284
self_attention,NoGate,N2_none_lr1e4,1,1061,0.692391,0.307609,0.986665
self_attention,NoGate,N2_none_lr1e4,1,1062,0.682454,0.317546,0.984165
self_attention,NoGate,N2_none_lr1e4,1,1063,0.671856,0.328144,0.979859
self_attention,NoGate,N2_none_lr1e4,1,1064,0.660915,0.339085,0.973875
self_attention,NoGate,N2_none_lr1e4,1,1065,0.649956,0.350044,0.966393
self_attention,NoGate,N2_none_lr1e4,1,1066,0.639308,0.360692,0.957634
self_attention,NoGate,N2_none_lr1e4,1,1067,0.629288,0.370712,0.947862
self_attention,NoGate,N2_none_lr1e4,1,1068,0.620195,0.379805,0.937367
self_attention,NoGate,N2_none_lr1e4,1,1069,0.6123,0.3877,0.926464
self_attention,NoGate,N2_none_lr1e4,1,1070,0.60584,0.39416,0.915477
self_attention,NoGate,N2_none_lr1e4,1,1071,0.601007,0.398993,0.904734
self_attention,NoGate,N2_none_lr1e4,1,1072,0.597946,0.402054,0.894556
self_attention,NoGate,N2_none_lr1e4,1,1073,0.596747,0.403253,0.885248
self_attention,NoGate,N2_none_lr1e4,1,1074,0.597447,0.402553,0.877086
self_attention,NoGate,N2_none_lr1e4,1,1075,0.600025,0.399975,0.870316
self_attention,NoGate,N2_none_lr1e4,1,1076,0.604404,0.395596,0.865137
self_attention,NoGate,N2_none_lr1e4,1,1077,0.610452,0.389548,0.861707
self_attention,NoGate,N2_none_lr1e4,1,1078,0.617991,0.382009,0.860126
self_attention,NoGate,N2_none_lr1e4,1,1079,0.626793,0.373207,0.860442
self_attention,NoGate,N2_none_lr1e4,1,1080,0.636598,0.363402,0.862645
self_attention,NoGate,N2_none_lr1e4,1,1081,0.647111,0.352889,0.86667
self_attention,NoGate,N2_none_lr1e4,1,1082,0.658019,0.341981,0.872397
self_attention,NoGate,N2_none_lr1e4,1,1083,0.668997,0.331003,0.879655
self_attention,NoGate,N2_none_lr1e4,1,1084,0.679716,0.320284,0.888226
self_attention,NoGate,N2_none_lr1e4,1,1085,0.689857,0.310143,0.897856
self_attention,NoGate,N2_none_lr1e4,1,1086,0.699117,0.300883,0.908256
self_attention,NoGate,N2_none_lr1e4,1,1087,0.70722,0.29278,0.919116
self_attention,NoGate,N2_none_lr1e4,1,1088,0.713923,0.286077,0.930112
self_attention,NoGate,N2_none_lr1e4,1,1089,0.719026,0.280974,0.940915
self_attention,NoGate,N2_none_lr1e4,1,1090,0.722377,0.277623,0.951204
self_attention,NoGate,N2_none_lr1e4,1,1091,0.723877,0.276123,0.96067
self_attention,NoGate,N2_none_lr1e4,1,1092,0.72348,0.27652,0.969032
self_attention,NoGate,N2_none_lr1e4,1,1093,0.721198,0.278802,0.976039
self_attention,NoGate,N2_none_lr1e4,1,1094,0.717099,0.282901,0.981483
self_attention,NoGate,N2_none_lr1e4,1,1095,0.711306,0.288694,0.985201
self_attention,NoGate,N2_none_lr1e4,1,1096,0.703991,0.296009,0.987081
self_attention,NoGate,N2_none_lr1e4,1,1097,0.695373,0.304627,0.987069
self_attention,NoGate,N2_none_lr1e4,1,1098,0.68571,0.31429,0.985163
self_attention,NoGate,N2_none_lr1e4,1,1099,0.675289,0.324711,0.981422
self_attention,NoGate,N2_none_lr1e4,1,1100,0.664422,0.335578,0.975956
self_attention,NoGate,N2_none_lr1e4,1,1101,0.653434,0.346566,0.96893
self_attention,NoGate,N2_none_lr1e4,1,1102,0.642651,0.357349,0.960552
self_attention,NoGate,N2_none_lr1e4,1,1103,0.632397,0.367603,0.951072
self_attention,NoGate,N2_none_lr1e4,1,1104,0.622977,0.377023,0.940775
self_attention,NoGate,N2_none_lr1e4,1,1105,0.614673,0.385327,0.929967
self_attention,NoGate,N2_none_lr1e4,1,1106,0.607732,0.392268,0.91897
self_attention,NoGate,N2_none_lr1e4,1,1107,0.602362,0.397638,0.908114
self_attention,NoGate,N2_none_lr1e4,1,1108,0.598723,0.401277,0.897722
self_attention,NoGate,N2_none_lr1e4,1,1109,0.596924,0.403076,0.888105
self_attention,NoGate,N2_none_lr1e4,1,1110,0.597018,0.402982,0.87955
self_attention,NoGate,N2_none_lr1e4,1,1111,0.599002,0.400998,0.872311
self_attention,NoGate,N2_none_lr1e4,1,1112,0.602818,0.397182,0.866606
self_attention,NoGate,N2_none_lr1e4,1,1113,0.608352,0.391648,0.862604
self_attention,NoGate,N2_none_lr1e4,1,1114,0.615437,0.384563,0.860425
self_attention,NoGate,N2_none_lr1e4,1,1115,0.623863,0.376137,0.860134
self_attention,NoGate,N2_none_lr1e4,1,1116,0.633379,0.366621,0.86174
self_attention,NoGate,N2_none_lr1e4,1,1117,0.643699,0.356301,0.865195
self_attention,NoGate,N2_none_lr1e4,1,1118,0.654516,0.345484,0.870395
self_attention,NoGate,N2_none_lr1e4,1,1119,0.665507,0.334493,0.877186
self_attention,NoGate,N2_none_lr1e4,1,1120,0.676345,0.323655,0.885364
self_attention,NoGate,N2_none_lr1e4,1,1121,0.686704,0.313296,0.894686
self_attention,NoGate,N2_none_lr1e4,1,1122,0.696276,0.303724,0.904873
self_attention,NoGate,N2_none_lr1e4,1,1123,0.704776,0.295224,0.915621
self_attention,NoGate,N2_none_lr1e4,1,1124,0.711949,0.288051,0.926609
self_attention,NoGate,N2_none_lr1e4,1,1125,0.717582,0.282418,0.93751
self_attention,NoGate,N2_none_lr1e4,1,1126,0.721506,0.278494,0.947997
self_attention,NoGate,N2_none_lr1e4,1,1127,0.723604,0.276396,0.957758
self_attention,NoGate,N2_none_lr1e4,1,1128,0.723813,0.276187,0.966501
self_attention,NoGate,N2_none_lr1e4,1,1129,0.722127,0.277873,0.973965
self_attention,NoGate,N2_none_lr1e4,1,1130,0.718597,0.281403,0.979927
self_attention,NoGate,N2_none_lr1e4,1,1131,0.713328,0.286672,0.98421
self_attention,NoGate,N2_none_lr1e4,1,1132,0.706477,0.293523,0.986686
self_attention,NoGate,N2_none_lr1e4,1,1133,0.698249,0.301751,0.98728
self_attention,NoGate,N2_none_lr1e4,1,1134,0.688889,0.311111,0.985974
self_attention,NoGate,N2_none_lr1e4,1,1135,0.678677,0.321323,0.982809
self_attention,NoGate,N2_none_lr1e4,1,1136,0.667918,0.332082,0.977878
self_attention,NoGate,N2_none_lr1e4,1,1137,0.656932,0.343068,0.971329
self_attention,NoGate,N2_none_lr1e4,1,1138,0.646049,0.353951,0.963356
self_attention,NoGate,N2_none_lr1e4,1,1139,0.635592,0.364408,0.954199
self_attention,NoGate,N2_none_lr1e4,1,1140,0.625874,0.374126,0.94413
self_attention,NoGate,N2_none_lr1e4,1,1141,0.617185,0.382815,0.93345
self_attention,NoGate,N2_none_lr1e4,1,1142,0.609785,0.390215,0.922479
self_attention,NoGate,N2_none_lr1e4,1,1143,0.603894,0.396106,0.911542
self_attention,NoGate,N2_none_lr1e4,1,1144,0.599688,0.400312,0.900968
self_attention,NoGate,N2_none_lr1e4,1,1145,0.597294,0.402706,0.891071
self_attention,NoGate,N2_none_lr1e4,1,1146,0.596781,0.403219,0.882147
self_attention,NoGate,N2_none_lr1e4,1,1147,0.598167,0.401833,0.874463
self_attention,NoGate,N2_none_lr1e4,1,1148,0.601408,0.398592,0.868248
self_attention,NoGate,N2_none_lr1e4,1,1149,0.606409,0.393591,0.863687
self_attention,NoGate,N2_none_lr1e4,1,1150,0.61302,0.38698,0.860917
self_attention,NoGate,N2_none_lr1e4,1,1151,0.621044,0.378956,0.86002
self_attention,NoGate,N2_none_lr1e4,1,1152,0.630242,0.369758,0.861024
self_attention,NoGate,N2_none_lr1e4,1,1153,0.640338,0.359662,0.863897
self_attention,NoGate,N2_none_lr1e4,1,1154,0.651031,0.348969,0.868555
self_attention,NoGate,N2_none_lr1e4,1,1155,0.662002,0.337998,0.874858
self_attention,NoGate,N2_none_lr1e4,1,1156,0.672924,0.327076,0.882619
self_attention,NoGate,N2_none_lr1e4,1,1157,0.683471,0.316529,0.891604
self_attention,NoGate,N2_none_lr1e4,1,1158,0.693326,0.306674,0.901547
self_attention,NoGate,N2_none_lr1e4,1,1159,0.702198,0.297802,0.912151
self_attention,NoGate,N2_none_lr1e4,1,1160,0.709819,0.290181,0.923098
self_attention,NoGate,N2_none_lr1e4,1,1161,0.715964,0.284036,0.934062
self_attention,NoGate,N2_none_lr1e4,1,1162,0.720448,0.279552,0.944716
self_attention,NoGate,N2_none_lr1e4,1,1163,0.723138,0.276862,0.954741
self_attention,NoGate,N2_none_lr1e4,1,1164,0.723953,0.276047,0.963839
self_attention,NoGate,N2_none_lr1e4,1,1165,0.722869,0.277131,0.971737
self_attention,NoGate,N2_none_lr1e4,1,1166,0.719918,0.280082,0.9782
self_attention,NoGate,N2_none_lr1e4,1,1167,0.715189,0.284811,0.983035
self_attention,NoGate,N2_none_lr1e4,1,1168,0.708823,0.291177,0.986098
self_attention,NoGate,N2_none_lr1e4,1,1169,0.701009,0.298991,0.987297
self_attention,NoGate,N2_none_lr1e4,1,1170,0.691981,0.308019,0.986596
self_attention,NoGate,N2_none_lr1e4,1,1171,0.682009,0.317991,0.984016
self_attention,NoGate,N2_none_lr1e4,1,1172,0.67139,0.32861,0.979635
self_attention,NoGate,N2_none_lr1e4,1,1173,0.660441,0.339559,0.973583
self_attention,NoGate,N2_none_lr1e4,1,1174,0.649489,0.350511,0.96604
self_attention,NoGate,N2_none_lr1e4,1,1175,0.638862,0.361138,0.957233
self_attention,NoGate,N2_none_lr1e4,1,1176,0.628875,0.371125,0.947423
self_attention,NoGate,N2_none_lr1e4,1,1177,0.619828,0.380172,0.936904
self_attention,NoGate,N2_none_lr1e4,1,1178,0.611991,0.388009,0.92599
self_attention,NoGate,N2_none_lr1e4,1,1179,0.605597,0.394403,0.915007
self_attention,NoGate,N2_none_lr1e4,1,1180,0.600838,0.399162,0.904282
self_attention,NoGate,N2_none_lr1e4,1,1181,0.597855,0.402145,0.894136
self_attention,NoGate,N2_none_lr1e4,1,1182,0.596738,0.403262,0.884871
self_attention,NoGate,N2_none_lr1e4,1,1183,0.59752,0.40248,0.876765
self_attention,NoGate,N2_none_lr1e4,1,1184,0.600177,0.399823,0.870059
self_attention,NoGate,N2_none_lr1e4,1,1185,0.604631,0.395369,0.864953
self_attention,NoGate,N2_none_lr1e4,1,1186,0.610748,0.389252,0.8616
self_attention,NoGate,N2_none_lr1e4,1,1187,0.618345,0.381655,0.8601
self_attention,NoGate,N2_none_lr1e4,1,1188,0.627197,0.372803,0.860498
self_attention,NoGate,N2_none_lr1e4,1,1189,0.637037,0.362963,0.862782
self_attention,NoGate,N2_none_lr1e4,1,1190,0.647574,0.352426,0.866883
self_attention,NoGate,N2_none_lr1e4,1,1191,0.658492,0.341508,0.872679
self_attention,NoGate,N2_none_lr1e4,1,1192,0.669466,0.330534,0.879998
self_attention,NoGate,N2_none_lr1e4,1,1193,0.680167,0.319833,0.888621
self_attention,NoGate,N2_none_lr1e4,1,1194,0.690276,0.309724,0.898289
self_attention,NoGate,N2_none_lr1e4,1,1195,0.699491,0.300509,0.908716
self_attention,NoGate,N2_none_lr1e4,1,1196,0.707538,0.292462,0.919588
self_attention,NoGate,N2_none_lr1e4,1,1197,0.714176,0.285824,0.930583
self_attention,NoGate,N2_none_lr1e4,1,1198,0.719207,0.280793,0.941371
