attention_family,model_role,condition_label,layer,sample_idx,aggregate_pair_equal_norm_entropy
cross_attention,NoGate,b3c2_none_frz_base,1,1241,0.850860
cross_attention,NoGate,b3c2_none_frz_base,1,1242,0.835705
cross_attention,NoGate,b3c2_none_frz_base,1,1243,0.822142
cross_attention,NoGate,b3c2_none_frz_base,1,1244,0.810578
cross_attention,NoGate,b3c2_none_frz_base,1,1245,0.801356
cross_attention,NoGate,b3c2_none_frz_base,1,1246,0.794754
cross_attention,NoGate,b3c2_none_frz_base,1,1247,0.790967
cross_attention,NoGate,b3c2_none_frz_base,1,1248,0.790108
cross_attention,NoGate,b3c2_none_frz_base,1,1249,0.792204
cross_attention,NoGate,b3c2_none_frz_base,1,1250,0.797192
cross_attention,NoGate,b3c2_none_frz_base,1,1251,0.804922
cross_attention,NoGate,b3c2_none_frz_base,1,1252,0.815165
cross_attention,NoGate,b3c2_none_frz_base,1,1253,0.827614
cross_attention,NoGate,b3c2_none_frz_base,1,1254,0.841898
cross_attention,NoGate,b3c2_none_frz_base,1,1255,0.857590
cross_attention,NoGate,b3c2_none_frz_base,1,1256,0.874221
cross_attention,NoGate,b3c2_none_frz_base,1,1257,0.891296
cross_attention,NoGate,b3c2_none_frz_base,1,1258,0.908304
cross_attention,NoGate,b3c2_none_frz_base,1,1259,0.924738
cross_attention,NoGate,b3c2_none_frz_base,1,1260,0.940107
cross_attention,NoGate,b3c2_none_frz_base,1,1261,0.953952
cross_attention,NoGate,b3c2_none_frz_base,1,1262,0.965860
cross_attention,NoGate,b3c2_none_frz_base,1,1263,0.975475
cross_attention,NoGate,b3c2_none_frz_base,1,1264,0.982511
cross_attention,NoGate,b3c2_none_frz_base,1,1265,0.986757
cross_attention,NoGate,b3c2_none_frz_base,1,1266,0.988087
cross_attention,NoGate,b3c2_none_frz_base,1,1267,0.986460
cross_attention,NoGate,b3c2_none_frz_base,1,1268,0.981926
cross_attention,NoGate,b3c2_none_frz_base,1,1269,0.974619
cross_attention,NoGate,b3c2_none_frz_base,1,1270,0.964758
cross_attention,NoGate,b3c2_none_frz_base,1,1271,0.952638
cross_attention,NoGate,b3c2_none_frz_base,1,1272,0.938620
cross_attention,NoGate,b3c2_none_frz_base,1,1273,0.923122
cross_attention,NoGate,b3c2_none_frz_base,1,1274,0.906608
cross_attention,NoGate,b3c2_none_frz_base,1,1275,0.889569
cross_attention,NoGate,b3c2_none_frz_base,1,1276,0.872516
cross_attention,NoGate,b3c2_none_frz_base,1,1277,0.855957
cross_attention,NoGate,b3c2_none_frz_base,1,1278,0.840387
cross_attention,NoGate,b3c2_none_frz_base,1,1279,0.826270
cross_attention,NoGate,b3c2_none_frz_base,1,1280,0.814027
cross_attention,NoGate,b3c2_none_frz_base,1,1281,0.804025
cross_attention,NoGate,b3c2_none_frz_base,1,1282,0.796562
cross_attention,NoGate,b3c2_none_frz_base,1,1283,0.791860
cross_attention,NoGate,b3c2_none_frz_base,1,1284,0.790061
cross_attention,NoGate,b3c2_none_frz_base,1,1285,0.791217
cross_attention,NoGate,b3c2_none_frz_base,1,1286,0.795294
cross_attention,NoGate,b3c2_none_frz_base,1,1287,0.802171
cross_attention,NoGate,b3c2_none_frz_base,1,1288,0.811642
cross_attention,NoGate,b3c2_none_frz_base,1,1289,0.823425
cross_attention,NoGate,b3c2_none_frz_base,1,1290,0.837167
cross_attention,NoGate,b3c2_none_frz_base,1,1291,0.852459
cross_attention,NoGate,b3c2_none_frz_base,1,1292,0.868844
cross_attention,NoGate,b3c2_none_frz_base,1,1293,0.885832
cross_attention,NoGate,b3c2_none_frz_base,1,1294,0.902917
cross_attention,NoGate,b3c2_none_frz_base,1,1295,0.919588
cross_attention,NoGate,b3c2_none_frz_base,1,1296,0.935349
cross_attention,NoGate,b3c2_none_frz_base,1,1297,0.949727
cross_attention,NoGate,b3c2_none_frz_base,1,1298,0.962295
cross_attention,NoGate,b3c2_none_frz_base,1,1299,0.972676
cross_attention,NoGate,b3c2_none_frz_base,1,1300,0.980561
cross_attention,NoGate,b3c2_none_frz_base,1,1301,0.985715
cross_attention,NoGate,b3c2_none_frz_base,1,1302,0.987983
cross_attention,NoGate,b3c2_none_frz_base,1,1303,0.987299
cross_attention,NoGate,b3c2_none_frz_base,1,1304,0.983681
cross_attention,NoGate,b3c2_none_frz_base,1,1305,0.977239
cross_attention,NoGate,b3c2_none_frz_base,1,1306,0.968165
cross_attention,NoGate,b3c2_none_frz_base,1,1307,0.956729
cross_attention,NoGate,b3c2_none_frz_base,1,1308,0.943273
cross_attention,NoGate,b3c2_none_frz_base,1,1309,0.928199
cross_attention,NoGate,b3c2_none_frz_base,1,1310,0.911956
cross_attention,NoGate,b3c2_none_frz_base,1,1311,0.895031
cross_attention,NoGate,b3c2_none_frz_base,1,1312,0.877927
cross_attention,NoGate,b3c2_none_frz_base,1,1313,0.861155
cross_attention,NoGate,b3c2_none_frz_base,1,1314,0.845217
cross_attention,NoGate,b3c2_none_frz_base,1,1315,0.830588
cross_attention,NoGate,b3c2_none_frz_base,1,1316,0.817705
cross_attention,NoGate,b3c2_none_frz_base,1,1317,0.806953
cross_attention,NoGate,b3c2_none_frz_base,1,1318,0.798652
cross_attention,NoGate,b3c2_none_frz_base,1,1319,0.793050
cross_attention,NoGate,b3c2_none_frz_base,1,1320,0.790314
cross_attention,NoGate,b3c2_none_frz_base,1,1321,0.790527
cross_attention,NoGate,b3c2_none_frz_base,1,1322,0.793682
cross_attention,NoGate,b3c2_none_frz_base,1,1323,0.799684
cross_attention,NoGate,b3c2_none_frz_base,1,1324,0.808355
cross_attention,NoGate,b3c2_none_frz_base,1,1325,0.819435
cross_attention,NoGate,b3c2_none_frz_base,1,1326,0.832595
cross_attention,NoGate,b3c2_none_frz_base,1,1327,0.847440
cross_attention,NoGate,b3c2_none_frz_base,1,1328,0.863528
cross_attention,NoGate,b3c2_none_frz_base,1,1329,0.880378
cross_attention,NoGate,b3c2_none_frz_base,1,1330,0.897488
cross_attention,NoGate,b3c2_none_frz_base,1,1331,0.914346
cross_attention,NoGate,b3c2_none_frz_base,1,1332,0.930450
cross_attention,NoGate,b3c2_none_frz_base,1,1333,0.945318
cross_attention,NoGate,b3c2_none_frz_base,1,1334,0.958507
cross_attention,NoGate,b3c2_none_frz_base,1,1335,0.969622
cross_attention,NoGate,b3c2_none_frz_base,1,1336,0.978333
cross_attention,NoGate,b3c2_none_frz_base,1,1337,0.984379
cross_attention,NoGate,b3c2_none_frz_base,1,1338,0.987579
cross_attention,NoGate,b3c2_none_frz_base,1,1339,0.987838
cross_attention,NoGate,b3c2_none_frz_base,1,1340,0.985149
cross_attention,NoGate,b3c2_none_frz_base,1,1341,0.979591
cross_attention,NoGate,b3c2_none_frz_base,1,1342,0.971330
cross_attention,NoGate,b3c2_none_frz_base,1,1343,0.960614
cross_attention,NoGate,b3c2_none_frz_base,1,1344,0.947761
cross_attention,NoGate,b3c2_none_frz_base,1,1345,0.933157
cross_attention,NoGate,b3c2_none_frz_base,1,1346,0.917235
cross_attention,NoGate,b3c2_none_frz_base,1,1347,0.900473
cross_attention,NoGate,b3c2_none_frz_base,1,1348,0.883371
cross_attention,NoGate,b3c2_none_frz_base,1,1349,0.866438
cross_attention,NoGate,b3c2_none_frz_base,1,1350,0.850181
cross_attention,NoGate,b3c2_none_frz_base,1,1351,0.835085
cross_attention,NoGate,b3c2_none_frz_base,1,1352,0.821601
cross_attention,NoGate,b3c2_none_frz_base,1,1353,0.810130
cross_attention,NoGate,b3c2_none_frz_base,1,1354,0.801017
cross_attention,NoGate,b3c2_none_frz_base,1,1355,0.794532
cross_attention,NoGate,b3c2_none_frz_base,1,1356,0.790869
cross_attention,NoGate,b3c2_none_frz_base,1,1357,0.790138
cross_attention,NoGate,b3c2_none_frz_base,1,1358,0.792360
cross_attention,NoGate,b3c2_none_frz_base,1,1359,0.797469
cross_attention,NoGate,b3c2_none_frz_base,1,1360,0.805313
cross_attention,NoGate,b3c2_none_frz_base,1,1361,0.815658
cross_attention,NoGate,b3c2_none_frz_base,1,1362,0.828194
cross_attention,NoGate,b3c2_none_frz_base,1,1363,0.842547
cross_attention,NoGate,b3c2_none_frz_base,1,1364,0.858289
cross_attention,NoGate,b3c2_none_frz_base,1,1365,0.874950
cross_attention,NoGate,b3c2_none_frz_base,1,1366,0.892033
cross_attention,NoGate,b3c2_none_frz_base,1,1367,0.909027
cross_attention,NoGate,b3c2_none_frz_base,1,1368,0.925425
cross_attention,NoGate,b3c2_none_frz_base,1,1369,0.940737
cross_attention,NoGate,b3c2_none_frz_base,1,1370,0.954507
cross_attention,NoGate,b3c2_none_frz_base,1,1371,0.966323
cross_attention,NoGate,b3c2_none_frz_base,1,1372,0.975833
cross_attention,NoGate,b3c2_none_frz_base,1,1373,0.982752
cross_attention,NoGate,b3c2_none_frz_base,1,1374,0.986875
cross_attention,NoGate,b3c2_none_frz_base,1,1375,0.988077
cross_attention,NoGate,b3c2_none_frz_base,1,1376,0.986324
cross_attention,NoGate,b3c2_none_frz_base,1,1377,0.981667
cross_attention,NoGate,b3c2_none_frz_base,1,1378,0.974245
cross_attention,NoGate,b3c2_none_frz_base,1,1379,0.964281
cross_attention,NoGate,b3c2_none_frz_base,1,1380,0.952071
cross_attention,NoGate,b3c2_none_frz_base,1,1381,0.937980
cross_attention,NoGate,b3c2_none_frz_base,1,1382,0.922429
cross_attention,NoGate,b3c2_none_frz_base,1,1383,0.905882
cross_attention,NoGate,b3c2_none_frz_base,1,1384,0.888832
cross_attention,NoGate,b3c2_none_frz_base,1,1385,0.871790
cross_attention,NoGate,b3c2_none_frz_base,1,1386,0.855264
cross_attention,NoGate,b3c2_none_frz_base,1,1387,0.839746
cross_attention,NoGate,b3c2_none_frz_base,1,1388,0.825701
cross_attention,NoGate,b3c2_none_frz_base,1,1389,0.813548
cross_attention,NoGate,b3c2_none_frz_base,1,1390,0.803650
cross_attention,NoGate,b3c2_none_frz_base,1,1391,0.796301
cross_attention,NoGate,b3c2_none_frz_base,1,1392,0.791722
cross_attention,NoGate,b3c2_none_frz_base,1,1393,0.790049
cross_attention,NoGate,b3c2_none_frz_base,1,1394,0.791333
cross_attention,NoGate,b3c2_none_frz_base,1,1395,0.795534
cross_attention,NoGate,b3c2_none_frz_base,1,1396,0.802527
cross_attention,NoGate,b3c2_none_frz_base,1,1397,0.812104
cross_attention,NoGate,b3c2_none_frz_base,1,1398,0.823979
cross_attention,NoGate,b3c2_none_frz_base,1,1399,0.837796
cross_attention,NoGate,b3c2_none_frz_base,1,1400,0.853145
cross_attention,NoGate,b3c2_none_frz_base,1,1401,0.869566
cross_attention,NoGate,b3c2_none_frz_base,1,1402,0.886569
cross_attention,NoGate,b3c2_none_frz_base,1,1403,0.903646
cross_attention,NoGate,b3c2_none_frz_base,1,1404,0.920289
cross_attention,NoGate,b3c2_none_frz_base,1,1405,0.935999
cross_attention,NoGate,b3c2_none_frz_base,1,1406,0.950308
cross_attention,NoGate,b3c2_none_frz_base,1,1407,0.962789
cross_attention,NoGate,b3c2_none_frz_base,1,1408,0.973069
cross_attention,NoGate,b3c2_none_frz_base,1,1409,0.980841
cross_attention,NoGate,b3c2_none_frz_base,1,1410,0.985873
cross_attention,NoGate,b3c2_none_frz_base,1,1411,0.988015
cross_attention,NoGate,b3c2_none_frz_base,1,1412,0.987203
cross_attention,NoGate,b3c2_none_frz_base,1,1413,0.983461
cross_attention,NoGate,b3c2_none_frz_base,1,1414,0.976901
cross_attention,NoGate,b3c2_none_frz_base,1,1415,0.967719
cross_attention,NoGate,b3c2_none_frz_base,1,1416,0.956189
cross_attention,NoGate,b3c2_none_frz_base,1,1417,0.942655
cross_attention,NoGate,b3c2_none_frz_base,1,1418,0.927521
cross_attention,NoGate,b3c2_none_frz_base,1,1419,0.911239
cross_attention,NoGate,b3c2_none_frz_base,1,1420,0.894295
cross_attention,NoGate,b3c2_none_frz_base,1,1421,0.877195
cross_attention,NoGate,b3c2_none_frz_base,1,1422,0.860449
cross_attention,NoGate,b3c2_none_frz_base,1,1423,0.844558
cross_attention,NoGate,b3c2_none_frz_base,1,1424,0.829995
cross_attention,NoGate,b3c2_none_frz_base,1,1425,0.817196
cross_attention,NoGate,b3c2_none_frz_base,1,1426,0.806543
cross_attention,NoGate,b3c2_none_frz_base,1,1427,0.798353
cross_attention,NoGate,b3c2_none_frz_base,1,1428,0.792872
cross_attention,NoGate,b3c2_none_frz_base,1,1429,0.790263
cross_attention,NoGate,b3c2_none_frz_base,1,1430,0.790603
cross_attention,NoGate,b3c2_none_frz_base,1,1431,0.793882
cross_attention,NoGate,b3c2_none_frz_base,1,1432,0.800004
cross_attention,NoGate,b3c2_none_frz_base,1,1433,0.808784
cross_attention,NoGate,b3c2_none_frz_base,1,1434,0.819961
cross_attention,NoGate,b3c2_none_frz_base,1,1435,0.833202
cross_attention,NoGate,b3c2_none_frz_base,1,1436,0.848110
cross_attention,NoGate,b3c2_none_frz_base,1,1437,0.864240
cross_attention,NoGate,b3c2_none_frz_base,1,1438,0.881112
cross_attention,NoGate,b3c2_none_frz_base,1,1439,0.898222
cross_attention,NoGate,b3c2_none_frz_base,1,1440,0.915058
cross_attention,NoGate,b3c2_none_frz_base,1,1441,0.931118
cross_attention,NoGate,b3c2_none_frz_base,1,1442,0.945923
cross_attention,NoGate,b3c2_none_frz_base,1,1443,0.959030
cross_attention,NoGate,b3c2_none_frz_base,1,1444,0.970049
cross_attention,NoGate,b3c2_none_frz_base,1,1445,0.978650
cross_attention,NoGate,b3c2_none_frz_base,1,1446,0.984576
cross_attention,NoGate,b3c2_none_frz_base,1,1447,0.987651
cross_attention,NoGate,b3c2_none_frz_base,1,1448,0.987783
cross_attention,NoGate,b3c2_none_frz_base,1,1449,0.984968
cross_attention,NoGate,b3c2_none_frz_base,1,1450,0.979290
cross_attention,NoGate,b3c2_none_frz_base,1,1451,0.970918
cross_attention,NoGate,b3c2_none_frz_base,1,1452,0.960102
cross_attention,NoGate,b3c2_none_frz_base,1,1453,0.947166
cross_attention,NoGate,b3c2_none_frz_base,1,1454,0.932495
cross_attention,NoGate,b3c2_none_frz_base,1,1455,0.916528
cross_attention,NoGate,b3c2_none_frz_base,1,1456,0.899741
cross_attention,NoGate,b3c2_none_frz_base,1,1457,0.882635
cross_attention,NoGate,b3c2_none_frz_base,1,1458,0.865721
cross_attention,NoGate,b3c2_none_frz_base,1,1459,0.849504
cross_attention,NoGate,b3c2_none_frz_base,1,1460,0.834469
cross_attention,NoGate,b3c2_none_frz_base,1,1461,0.821063
cross_attention,NoGate,b3c2_none_frz_base,1,1462,0.809687
cross_attention,NoGate,b3c2_none_frz_base,1,1463,0.800682
cross_attention,NoGate,b3c2_none_frz_base,1,1464,0.794315
cross_attention,NoGate,b3c2_none_frz_base,1,1465,0.790776
cross_attention,NoGate,b3c2_none_frz_base,1,1466,0.790173
cross_attention,NoGate,b3c2_none_frz_base,1,1467,0.792521
cross_attention,NoGate,b3c2_none_frz_base,1,1468,0.797752
cross_attention,NoGate,b3c2_none_frz_base,1,1469,0.805709
cross_attention,NoGate,b3c2_none_frz_base,1,1470,0.816155
cross_attention,NoGate,b3c2_none_frz_base,1,1471,0.828777
cross_attention,NoGate,b3c2_none_frz_base,1,1472,0.843199
cross_attention,NoGate,b3c2_none_frz_base,1,1473,0.858991
cross_attention,NoGate,b3c2_none_frz_base,1,1474,0.875680
cross_attention,NoGate,b3c2_none_frz_base,1,1475,0.892769
cross_attention,NoGate,b3c2_none_frz_base,1,1476,0.909748
cross_attention,NoGate,b3c2_none_frz_base,1,1477,0.926109
cross_attention,NoGate,b3c2_none_frz_base,1,1478,0.941364
cross_attention,NoGate,b3c2_none_frz_base,1,1479,0.955058
cross_attention,NoGate,b3c2_none_frz_base,1,1480,0.966782
cross_attention,NoGate,b3c2_none_frz_base,1,1481,0.976186
cross_attention,NoGate,b3c2_none_frz_base,1,1482,0.982989
cross_attention,NoGate,b3c2_none_frz_base,1,1483,0.986987
cross_attention,NoGate,b3c2_none_frz_base,1,1484,0.988063
cross_attention,NoGate,b3c2_none_frz_base,1,1485,0.986183
cross_attention,NoGate,b3c2_none_frz_base,1,1486,0.981403
cross_attention,NoGate,b3c2_none_frz_base,1,1487,0.973867
cross_attention,NoGate,b3c2_none_frz_base,1,1488,0.963799
cross_attention,NoGate,b3c2_none_frz_base,1,1489,0.951501
cross_attention,NoGate,b3c2_none_frz_base,1,1490,0.937338
cross_attention,NoGate,b3c2_none_frz_base,1,1491,0.921734
cross_attention,NoGate,b3c2_none_frz_base,1,1492,0.905155
cross_attention,NoGate,b3c2_none_frz_base,1,1493,0.888095
cross_attention,NoGate,b3c2_none_frz_base,1,1494,0.871065
cross_attention,NoGate,b3c2_none_frz_base,1,1495,0.854572
cross_attention,NoGate,b3c2_none_frz_base,1,1496,0.839109
cross_attention,NoGate,b3c2_none_frz_base,1,1497,0.825137
cross_attention,NoGate,b3c2_none_frz_base,1,1498,0.813074
cross_attention,NoGate,b3c2_none_frz_base,1,1499,0.803279
cross_attention,NoGate,b3c2_none_frz_base,1,1500,0.796046
cross_attention,NoGate,b3c2_none_frz_base,1,1501,0.791590
cross_attention,NoGate,b3c2_none_frz_base,1,1502,0.790044
cross_attention,NoGate,b3c2_none_frz_base,1,1503,0.791454
cross_attention,NoGate,b3c2_none_frz_base,1,1504,0.795778
cross_attention,NoGate,b3c2_none_frz_base,1,1505,0.802888
cross_attention,NoGate,b3c2_none_frz_base,1,1506,0.812570
cross_attention,NoGate,b3c2_none_frz_base,1,1507,0.824536
cross_attention,NoGate,b3c2_none_frz_base,1,1508,0.838428
cross_attention,NoGate,b3c2_none_frz_base,1,1509,0.853833
cross_attention,NoGate,b3c2_none_frz_base,1,1510,0.870289
cross_attention,NoGate,b3c2_none_frz_base,1,1511,0.887306
cross_attention,NoGate,b3c2_none_frz_base,1,1512,0.904375
cross_attention,NoGate,b3c2_none_frz_base,1,1513,0.920987
cross_attention,NoGate,b3c2_none_frz_base,1,1514,0.936647
cross_attention,NoGate,b3c2_none_frz_base,1,1515,0.950886
cross_attention,NoGate,b3c2_none_frz_base,1,1516,0.963279
cross_attention,NoGate,b3c2_none_frz_base,1,1517,0.973457
cross_attention,NoGate,b3c2_none_frz_base,1,1518,0.981115
cross_attention,NoGate,b3c2_none_frz_base,1,1519,0.986025
cross_attention,NoGate,b3c2_none_frz_base,1,1520,0.988041
cross_attention,NoGate,b3c2_none_frz_base,1,1521,0.987102
cross_attention,NoGate,b3c2_none_frz_base,1,1522,0.983236
cross_attention,NoGate,b3c2_none_frz_base,1,1523,0.976558
cross_attention,NoGate,b3c2_none_frz_base,1,1524,0.967269
cross_attention,NoGate,b3c2_none_frz_base,1,1525,0.955645
cross_attention,NoGate,b3c2_none_frz_base,1,1526,0.942033
cross_attention,NoGate,b3c2_none_frz_base,1,1527,0.926840
cross_attention,NoGate,b3c2_none_frz_base,1,1528,0.910519
cross_attention,NoGate,b3c2_none_frz_base,1,1529,0.893558
cross_attention,NoGate,b3c2_none_frz_base,1,1530,0.876463
cross_attention,NoGate,b3c2_none_frz_base,1,1531,0.859744
cross_attention,NoGate,b3c2_none_frz_base,1,1532,0.843900
cross_attention,NoGate,b3c2_none_frz_base,1,1533,0.829405
cross_attention,NoGate,b3c2_none_frz_base,1,1534,0.816691
cross_attention,NoGate,b3c2_none_frz_base,1,1535,0.806138
cross_attention,NoGate,b3c2_none_frz_base,1,1536,0.798060
cross_attention,NoGate,b3c2_none_frz_base,1,1537,0.792700
cross_attention,NoGate,b3c2_none_frz_base,1,1538,0.790216
cross_attention,NoGate,b3c2_none_frz_base,1,1539,0.790684
cross_attention,NoGate,b3c2_none_frz_base,1,1540,0.794088
cross_attention,NoGate,b3c2_none_frz_base,1,1541,0.800329
cross_attention,NoGate,b3c2_none_frz_base,1,1542,0.809218
cross_attention,NoGate,b3c2_none_frz_base,1,1543,0.820491
cross_attention,NoGate,b3c2_none_frz_base,1,1544,0.833812
cross_attention,NoGate,b3c2_none_frz_base,1,1545,0.848782
cross_attention,NoGate,b3c2_none_frz_base,1,1546,0.864955
cross_attention,NoGate,b3c2_none_frz_base,1,1547,0.881847
cross_attention,NoGate,b3c2_none_frz_base,1,1548,0.898956
cross_attention,NoGate,b3c2_none_frz_base,1,1549,0.915769
cross_attention,NoGate,b3c2_none_frz_base,1,1550,0.931784
cross_attention,NoGate,b3c2_none_frz_base,1,1551,0.946525
cross_attention,NoGate,b3c2_none_frz_base,1,1552,0.959550
cross_attention,NoGate,b3c2_none_frz_base,1,1553,0.970471
cross_attention,NoGate,b3c2_none_frz_base,1,1554,0.978961
cross_attention,NoGate,b3c2_none_frz_base,1,1555,0.984768
cross_attention,NoGate,b3c2_none_frz_base,1,1556,0.987718
cross_attention,NoGate,b3c2_none_frz_base,1,1557,0.987722
cross_attention,NoGate,b3c2_none_frz_base,1,1558,0.984782
cross_attention,NoGate,b3c2_none_frz_base,1,1559,0.978983
cross_attention,NoGate,b3c2_none_frz_base,1,1560,0.970501
cross_attention,NoGate,b3c2_none_frz_base,1,1561,0.959587
cross_attention,NoGate,b3c2_none_frz_base,1,1562,0.946567
cross_attention,NoGate,b3c2_none_frz_base,1,1563,0.931832
cross_attention,NoGate,b3c2_none_frz_base,1,1564,0.915819
cross_attention,NoGate,b3c2_none_frz_base,1,1565,0.899008
cross_attention,NoGate,b3c2_none_frz_base,1,1566,0.881900
cross_attention,NoGate,b3c2_none_frz_base,1,1567,0.865006
cross_attention,NoGate,b3c2_none_frz_base,1,1568,0.848830
cross_attention,NoGate,b3c2_none_frz_base,1,1569,0.833855
cross_attention,NoGate,b3c2_none_frz_base,1,1570,0.820529
cross_attention,NoGate,b3c2_none_frz_base,1,1571,0.809249
cross_attention,NoGate,b3c2_none_frz_base,1,1572,0.800352
cross_attention,NoGate,b3c2_none_frz_base,1,1573,0.794103
cross_attention,NoGate,b3c2_none_frz_base,1,1574,0.790690
cross_attention,NoGate,b3c2_none_frz_base,1,1575,0.790213
cross_attention,NoGate,b3c2_none_frz_base,1,1576,0.792688
cross_attention,NoGate,b3c2_none_frz_base,1,1577,0.798040
cross_attention,NoGate,b3c2_none_frz_base,1,1578,0.806109
cross_attention,NoGate,b3c2_none_frz_base,1,1579,0.816655
cross_attention,NoGate,b3c2_none_frz_base,1,1580,0.829363
cross_attention,NoGate,b3c2_none_frz_base,1,1581,0.843854
cross_attention,NoGate,b3c2_none_frz_base,1,1582,0.859694
cross_attention,NoGate,b3c2_none_frz_base,1,1583,0.876411
cross_attention,NoGate,b3c2_none_frz_base,1,1584,0.893506
cross_attention,NoGate,b3c2_none_frz_base,1,1585,0.910468
cross_attention,NoGate,b3c2_none_frz_base,1,1586,0.926792
cross_attention,NoGate,b3c2_none_frz_base,1,1587,0.941989
cross_attention,NoGate,b3c2_none_frz_base,1,1588,0.955606
cross_attention,NoGate,b3c2_none_frz_base,1,1589,0.967237
cross_attention,NoGate,b3c2_none_frz_base,1,1590,0.976534
cross_attention,NoGate,b3c2_none_frz_base,1,1591,0.983220
cross_attention,NoGate,b3c2_none_frz_base,1,1592,0.987094
cross_attention,NoGate,b3c2_none_frz_base,1,1593,0.988043
cross_attention,NoGate,b3c2_none_frz_base,1,1594,0.986036
cross_attention,NoGate,b3c2_none_frz_base,1,1595,0.981134
cross_attention,NoGate,b3c2_none_frz_base,1,1596,0.973484
cross_attention,NoGate,b3c2_none_frz_base,1,1597,0.963314
cross_attention,NoGate,b3c2_none_frz_base,1,1598,0.950927
cross_attention,NoGate,b3c2_none_frz_base,1,1599,0.936693
cross_attention,NoGate,b3c2_none_frz_base,1,1600,0.921037
cross_attention,NoGate,b3c2_none_frz_base,1,1601,0.904427
cross_attention,NoGate,b3c2_none_frz_base,1,1602,0.887358
cross_attention,NoGate,b3c2_none_frz_base,1,1603,0.870340
cross_attention,NoGate,b3c2_none_frz_base,1,1604,0.853882
cross_attention,NoGate,b3c2_none_frz_base,1,1605,0.838473
cross_attention,NoGate,b3c2_none_frz_base,1,1606,0.824576
cross_attention,NoGate,b3c2_none_frz_base,1,1607,0.812603
cross_attention,NoGate,b3c2_none_frz_base,1,1608,0.802913
cross_attention,NoGate,b3c2_none_frz_base,1,1609,0.795796
cross_attention,NoGate,b3c2_none_frz_base,1,1610,0.791463
cross_attention,NoGate,b3c2_none_frz_base,1,1611,0.790043
cross_attention,NoGate,b3c2_none_frz_base,1,1612,0.791581
cross_attention,NoGate,b3c2_none_frz_base,1,1613,0.796028
cross_attention,NoGate,b3c2_none_frz_base,1,1614,0.803253
cross_attention,NoGate,b3c2_none_frz_base,1,1615,0.813040
cross_attention,NoGate,b3c2_none_frz_base,1,1616,0.825097
cross_attention,NoGate,b3c2_none_frz_base,1,1617,0.839063
cross_attention,NoGate,b3c2_none_frz_base,1,1618,0.854523
cross_attention,NoGate,b3c2_none_frz_base,1,1619,0.871013
cross_attention,NoGate,b3c2_none_frz_base,1,1620,0.888043
cross_attention,NoGate,b3c2_none_frz_base,1,1621,0.905103
cross_attention,NoGate,b3c2_none_frz_base,1,1622,0.921684
cross_attention,NoGate,b3c2_none_frz_base,1,1623,0.937292
cross_attention,NoGate,b3c2_none_frz_base,1,1624,0.951460
cross_attention,NoGate,b3c2_none_frz_base,1,1625,0.963765
cross_attention,NoGate,b3c2_none_frz_base,1,1626,0.973840
cross_attention,NoGate,b3c2_none_frz_base,1,1627,0.981384
cross_attention,NoGate,b3c2_none_frz_base,1,1628,0.986172
cross_attention,NoGate,b3c2_none_frz_base,1,1629,0.988061
cross_attention,NoGate,b3c2_none_frz_base,1,1630,0.986995
cross_attention,NoGate,b3c2_none_frz_base,1,1631,0.983005
cross_attention,NoGate,b3c2_none_frz_base,1,1632,0.976211
cross_attention,NoGate,b3c2_none_frz_base,1,1633,0.966815
cross_attention,NoGate,b3c2_none_frz_base,1,1634,0.955097
cross_attention,NoGate,b3c2_none_frz_base,1,1635,0.941409
cross_attention,NoGate,b3c2_none_frz_base,1,1636,0.926158
cross_attention,NoGate,b3c2_none_frz_base,1,1637,0.909799
cross_attention,NoGate,b3c2_none_frz_base,1,1638,0.892822
cross_attention,NoGate,b3c2_none_frz_base,1,1639,0.875732
cross_attention,NoGate,b3c2_none_frz_base,1,1640,0.859041
cross_attention,NoGate,b3c2_none_frz_base,1,1641,0.843246
cross_attention,NoGate,b3c2_none_frz_base,1,1642,0.828819
cross_attention,NoGate,b3c2_none_frz_base,1,1643,0.816190
cross_attention,NoGate,b3c2_none_frz_base,1,1644,0.805737
cross_attention,NoGate,b3c2_none_frz_base,1,1645,0.797772
cross_attention,NoGate,b3c2_none_frz_base,1,1646,0.792533
cross_attention,NoGate,b3c2_none_frz_base,1,1647,0.790175
cross_attention,NoGate,b3c2_none_frz_base,1,1648,0.790770
cross_attention,NoGate,b3c2_none_frz_base,1,1649,0.794300
cross_attention,NoGate,b3c2_none_frz_base,1,1650,0.800658
cross_attention,NoGate,b3c2_none_frz_base,1,1651,0.809656
cross_attention,NoGate,b3c2_none_frz_base,1,1652,0.821025
cross_attention,NoGate,b3c2_none_frz_base,1,1653,0.834425
cross_attention,NoGate,b3c2_none_frz_base,1,1654,0.849456
cross_attention,NoGate,b3c2_none_frz_base,1,1655,0.865670
cross_attention,NoGate,b3c2_none_frz_base,1,1656,0.882583
cross_attention,NoGate,b3c2_none_frz_base,1,1657,0.899689
cross_attention,NoGate,b3c2_none_frz_base,1,1658,0.916478
cross_attention,NoGate,b3c2_none_frz_base,1,1659,0.932448
cross_attention,NoGate,b3c2_none_frz_base,1,1660,0.947124
cross_attention,NoGate,b3c2_none_frz_base,1,1661,0.960066
cross_attention,NoGate,b3c2_none_frz_base,1,1662,0.970888
cross_attention,NoGate,b3c2_none_frz_base,1,1663,0.979268
