attention_family,model_role,condition_label,layer,sample_idx,aggregate_pair_equal_norm_entropy
cross_attention,PreGate,b3c2_pre_frz_base,1,1150,0.708124
cross_attention,PreGate,b3c2_pre_frz_base,1,1151,0.714475
cross_attention,PreGate,b3c2_pre_frz_base,1,1152,0.718837
cross_attention,PreGate,b3c2_pre_frz_base,1,1153,0.721078
cross_attention,PreGate,b3c2_pre_frz_base,1,1154,0.721131
cross_attention,PreGate,b3c2_pre_frz_base,1,1155,0.718996
cross_attention,PreGate,b3c2_pre_frz_base,1,1156,0.714736
cross_attention,PreGate,b3c2_pre_frz_base,1,1157,0.708478
cross_attention,PreGate,b3c2_pre_frz_base,1,1158,0.700408
cross_attention,PreGate,b3c2_pre_frz_base,1,1159,0.690769
cross_attention,PreGate,b3c2_pre_frz_base,1,1160,0.679847
cross_attention,PreGate,b3c2_pre_frz_base,1,1161,0.667969
cross_attention,PreGate,b3c2_pre_frz_base,1,1162,0.655489
cross_attention,PreGate,b3c2_pre_frz_base,1,1163,0.642779
cross_attention,PreGate,b3c2_pre_frz_base,1,1164,0.630221
cross_attention,PreGate,b3c2_pre_frz_base,1,1165,0.618187
cross_attention,PreGate,b3c2_pre_frz_base,1,1166,0.607038
cross_attention,PreGate,b3c2_pre_frz_base,1,1167,0.597106
cross_attention,PreGate,b3c2_pre_frz_base,1,1168,0.588688
cross_attention,PreGate,b3c2_pre_frz_base,1,1169,0.582035
cross_attention,PreGate,b3c2_pre_frz_base,1,1170,0.577346
cross_attention,PreGate,b3c2_pre_frz_base,1,1171,0.574761
cross_attention,PreGate,b3c2_pre_frz_base,1,1172,0.574356
cross_attention,PreGate,b3c2_pre_frz_base,1,1173,0.576145
cross_attention,PreGate,b3c2_pre_frz_base,1,1174,0.580073
cross_attention,PreGate,b3c2_pre_frz_base,1,1175,0.586024
cross_attention,PreGate,b3c2_pre_frz_base,1,1176,0.593819
cross_attention,PreGate,b3c2_pre_frz_base,1,1177,0.603226
cross_attention,PreGate,b3c2_pre_frz_base,1,1178,0.613965
cross_attention,PreGate,b3c2_pre_frz_base,1,1179,0.625713
cross_attention,PreGate,b3c2_pre_frz_base,1,1180,0.638122
cross_attention,PreGate,b3c2_pre_frz_base,1,1181,0.650820
cross_attention,PreGate,b3c2_pre_frz_base,1,1182,0.663428
cross_attention,PreGate,b3c2_pre_frz_base,1,1183,0.675570
cross_attention,PreGate,b3c2_pre_frz_base,1,1184,0.686884
cross_attention,PreGate,b3c2_pre_frz_base,1,1185,0.697031
cross_attention,PreGate,b3c2_pre_frz_base,1,1186,0.705708
cross_attention,PreGate,b3c2_pre_frz_base,1,1187,0.712657
cross_attention,PreGate,b3c2_pre_frz_base,1,1188,0.717671
cross_attention,PreGate,b3c2_pre_frz_base,1,1189,0.720598
cross_attention,PreGate,b3c2_pre_frz_base,1,1190,0.721353
cross_attention,PreGate,b3c2_pre_frz_base,1,1191,0.719912
cross_attention,PreGate,b3c2_pre_frz_base,1,1192,0.716319
cross_attention,PreGate,b3c2_pre_frz_base,1,1193,0.710681
cross_attention,PreGate,b3c2_pre_frz_base,1,1194,0.703165
cross_attention,PreGate,b3c2_pre_frz_base,1,1195,0.693998
cross_attention,PreGate,b3c2_pre_frz_base,1,1196,0.683451
cross_attention,PreGate,b3c2_pre_frz_base,1,1197,0.671840
cross_attention,PreGate,b3c2_pre_frz_base,1,1198,0.659513
cross_attention,PreGate,b3c2_pre_frz_base,1,1199,0.646835
cross_attention,PreGate,b3c2_pre_frz_base,1,1200,0.634187
cross_attention,PreGate,b3c2_pre_frz_base,1,1201,0.621946
cross_attention,PreGate,b3c2_pre_frz_base,1,1202,0.610477
cross_attention,PreGate,b3c2_pre_frz_base,1,1203,0.600123
cross_attention,PreGate,b3c2_pre_frz_base,1,1204,0.591192
cross_attention,PreGate,b3c2_pre_frz_base,1,1205,0.583952
cross_attention,PreGate,b3c2_pre_frz_base,1,1206,0.578619
cross_attention,PreGate,b3c2_pre_frz_base,1,1207,0.575351
cross_attention,PreGate,b3c2_pre_frz_base,1,1208,0.574246
cross_attention,PreGate,b3c2_pre_frz_base,1,1209,0.575338
cross_attention,PreGate,b3c2_pre_frz_base,1,1210,0.578594
cross_attention,PreGate,b3c2_pre_frz_base,1,1211,0.583915
cross_attention,PreGate,b3c2_pre_frz_base,1,1212,0.591145
cross_attention,PreGate,b3c2_pre_frz_base,1,1213,0.600067
cross_attention,PreGate,b3c2_pre_frz_base,1,1214,0.610413
cross_attention,PreGate,b3c2_pre_frz_base,1,1215,0.621877
cross_attention,PreGate,b3c2_pre_frz_base,1,1216,0.634114
cross_attention,PreGate,b3c2_pre_frz_base,1,1217,0.646761
cross_attention,PreGate,b3c2_pre_frz_base,1,1218,0.659439
cross_attention,PreGate,b3c2_pre_frz_base,1,1219,0.671770
cross_attention,PreGate,b3c2_pre_frz_base,1,1220,0.683386
cross_attention,PreGate,b3c2_pre_frz_base,1,1221,0.693940
cross_attention,PreGate,b3c2_pre_frz_base,1,1222,0.703117
cross_attention,PreGate,b3c2_pre_frz_base,1,1223,0.710642
cross_attention,PreGate,b3c2_pre_frz_base,1,1224,0.716292
cross_attention,PreGate,b3c2_pre_frz_base,1,1225,0.719898
cross_attention,PreGate,b3c2_pre_frz_base,1,1226,0.721351
cross_attention,PreGate,b3c2_pre_frz_base,1,1227,0.720609
cross_attention,PreGate,b3c2_pre_frz_base,1,1228,0.717694
cross_attention,PreGate,b3c2_pre_frz_base,1,1229,0.712692
cross_attention,PreGate,b3c2_pre_frz_base,1,1230,0.705754
cross_attention,PreGate,b3c2_pre_frz_base,1,1231,0.697086
cross_attention,PreGate,b3c2_pre_frz_base,1,1232,0.686947
cross_attention,PreGate,b3c2_pre_frz_base,1,1233,0.675639
cross_attention,PreGate,b3c2_pre_frz_base,1,1234,0.663501
cross_attention,PreGate,b3c2_pre_frz_base,1,1235,0.650894
cross_attention,PreGate,b3c2_pre_frz_base,1,1236,0.638196
cross_attention,PreGate,b3c2_pre_frz_base,1,1237,0.625784
cross_attention,PreGate,b3c2_pre_frz_base,1,1238,0.614030
cross_attention,PreGate,b3c2_pre_frz_base,1,1239,0.603285
cross_attention,PreGate,b3c2_pre_frz_base,1,1240,0.593869
cross_attention,PreGate,b3c2_pre_frz_base,1,1241,0.586064
cross_attention,PreGate,b3c2_pre_frz_base,1,1242,0.580102
cross_attention,PreGate,b3c2_pre_frz_base,1,1243,0.576162
cross_attention,PreGate,b3c2_pre_frz_base,1,1244,0.574360
cross_attention,PreGate,b3c2_pre_frz_base,1,1245,0.574752
cross_attention,PreGate,b3c2_pre_frz_base,1,1246,0.577325
cross_attention,PreGate,b3c2_pre_frz_base,1,1247,0.582002
cross_attention,PreGate,b3c2_pre_frz_base,1,1248,0.588644
cross_attention,PreGate,b3c2_pre_frz_base,1,1249,0.597052
cross_attention,PreGate,b3c2_pre_frz_base,1,1250,0.606976
cross_attention,PreGate,b3c2_pre_frz_base,1,1251,0.618119
cross_attention,PreGate,b3c2_pre_frz_base,1,1252,0.630149
cross_attention,PreGate,b3c2_pre_frz_base,1,1253,0.642705
cross_attention,PreGate,b3c2_pre_frz_base,1,1254,0.655415
cross_attention,PreGate,b3c2_pre_frz_base,1,1255,0.667897
cross_attention,PreGate,b3c2_pre_frz_base,1,1256,0.679780
cross_attention,PreGate,b3c2_pre_frz_base,1,1257,0.690709
cross_attention,PreGate,b3c2_pre_frz_base,1,1258,0.700356
cross_attention,PreGate,b3c2_pre_frz_base,1,1259,0.708436
cross_attention,PreGate,b3c2_pre_frz_base,1,1260,0.714705
cross_attention,PreGate,b3c2_pre_frz_base,1,1261,0.718977
cross_attention,PreGate,b3c2_pre_frz_base,1,1262,0.721125
cross_attention,PreGate,b3c2_pre_frz_base,1,1263,0.721084
cross_attention,PreGate,b3c2_pre_frz_base,1,1264,0.718856
cross_attention,PreGate,b3c2_pre_frz_base,1,1265,0.714507
cross_attention,PreGate,b3c2_pre_frz_base,1,1266,0.708166
cross_attention,PreGate,b3c2_pre_frz_base,1,1267,0.700024
cross_attention,PreGate,b3c2_pre_frz_base,1,1268,0.690323
cross_attention,PreGate,b3c2_pre_frz_base,1,1269,0.679353
cross_attention,PreGate,b3c2_pre_frz_base,1,1270,0.667441
cross_attention,PreGate,b3c2_pre_frz_base,1,1271,0.654944
cross_attention,PreGate,b3c2_pre_frz_base,1,1272,0.642233
cross_attention,PreGate,b3c2_pre_frz_base,1,1273,0.629689
cross_attention,PreGate,b3c2_pre_frz_base,1,1274,0.617686
cross_attention,PreGate,b3c2_pre_frz_base,1,1275,0.606583
cross_attention,PreGate,b3c2_pre_frz_base,1,1276,0.596711
cross_attention,PreGate,b3c2_pre_frz_base,1,1277,0.588364
cross_attention,PreGate,b3c2_pre_frz_base,1,1278,0.581792
cross_attention,PreGate,b3c2_pre_frz_base,1,1279,0.577191
cross_attention,PreGate,b3c2_pre_frz_base,1,1280,0.574698
cross_attention,PreGate,b3c2_pre_frz_base,1,1281,0.574388
cross_attention,PreGate,b3c2_pre_frz_base,1,1282,0.576270
cross_attention,PreGate,b3c2_pre_frz_base,1,1283,0.580289
cross_attention,PreGate,b3c2_pre_frz_base,1,1284,0.586323
cross_attention,PreGate,b3c2_pre_frz_base,1,1285,0.594192
cross_attention,PreGate,b3c2_pre_frz_base,1,1286,0.603663
cross_attention,PreGate,b3c2_pre_frz_base,1,1287,0.614452
cross_attention,PreGate,b3c2_pre_frz_base,1,1288,0.626236
cross_attention,PreGate,b3c2_pre_frz_base,1,1289,0.638665
cross_attention,PreGate,b3c2_pre_frz_base,1,1290,0.651367
cross_attention,PreGate,b3c2_pre_frz_base,1,1291,0.663963
cross_attention,PreGate,b3c2_pre_frz_base,1,1292,0.676077
cross_attention,PreGate,b3c2_pre_frz_base,1,1293,0.687347
cross_attention,PreGate,b3c2_pre_frz_base,1,1294,0.697436
cross_attention,PreGate,b3c2_pre_frz_base,1,1295,0.706045
cross_attention,PreGate,b3c2_pre_frz_base,1,1296,0.712914
cross_attention,PreGate,b3c2_pre_frz_base,1,1297,0.717840
cross_attention,PreGate,b3c2_pre_frz_base,1,1298,0.720676
cross_attention,PreGate,b3c2_pre_frz_base,1,1299,0.721336
cross_attention,PreGate,b3c2_pre_frz_base,1,1300,0.719802
cross_attention,PreGate,b3c2_pre_frz_base,1,1301,0.716118
cross_attention,PreGate,b3c2_pre_frz_base,1,1302,0.710395
cross_attention,PreGate,b3c2_pre_frz_base,1,1303,0.702803
cross_attention,PreGate,b3c2_pre_frz_base,1,1304,0.693570
cross_attention,PreGate,b3c2_pre_frz_base,1,1305,0.682971
cross_attention,PreGate,b3c2_pre_frz_base,1,1306,0.671322
cross_attention,PreGate,b3c2_pre_frz_base,1,1307,0.658972
cross_attention,PreGate,b3c2_pre_frz_base,1,1308,0.646288
cross_attention,PreGate,b3c2_pre_frz_base,1,1309,0.633650
cross_attention,PreGate,b3c2_pre_frz_base,1,1310,0.621434
cross_attention,PreGate,b3c2_pre_frz_base,1,1311,0.610006
cross_attention,PreGate,b3c2_pre_frz_base,1,1312,0.599707
cross_attention,PreGate,b3c2_pre_frz_base,1,1313,0.590844
cross_attention,PreGate,b3c2_pre_frz_base,1,1314,0.583682
cross_attention,PreGate,b3c2_pre_frz_base,1,1315,0.578435
cross_attention,PreGate,b3c2_pre_frz_base,1,1316,0.575258
cross_attention,PreGate,b3c2_pre_frz_base,1,1317,0.574248
cross_attention,PreGate,b3c2_pre_frz_base,1,1318,0.575434
cross_attention,PreGate,b3c2_pre_frz_base,1,1319,0.578781
cross_attention,PreGate,b3c2_pre_frz_base,1,1320,0.584189
cross_attention,PreGate,b3c2_pre_frz_base,1,1321,0.591496
cross_attention,PreGate,b3c2_pre_frz_base,1,1322,0.600484
cross_attention,PreGate,b3c2_pre_frz_base,1,1323,0.610886
cross_attention,PreGate,b3c2_pre_frz_base,1,1324,0.622390
cross_attention,PreGate,b3c2_pre_frz_base,1,1325,0.634653
cross_attention,PreGate,b3c2_pre_frz_base,1,1326,0.647309
cross_attention,PreGate,b3c2_pre_frz_base,1,1327,0.659980
cross_attention,PreGate,b3c2_pre_frz_base,1,1328,0.672287
cross_attention,PreGate,b3c2_pre_frz_base,1,1329,0.683864
cross_attention,PreGate,b3c2_pre_frz_base,1,1330,0.694365
cross_attention,PreGate,b3c2_pre_frz_base,1,1331,0.703476
cross_attention,PreGate,b3c2_pre_frz_base,1,1332,0.710925
cross_attention,PreGate,b3c2_pre_frz_base,1,1333,0.716490
cross_attention,PreGate,b3c2_pre_frz_base,1,1334,0.720005
cross_attention,PreGate,b3c2_pre_frz_base,1,1335,0.721364
cross_attention,PreGate,b3c2_pre_frz_base,1,1336,0.720528
cross_attention,PreGate,b3c2_pre_frz_base,1,1337,0.717521
cross_attention,PreGate,b3c2_pre_frz_base,1,1338,0.712432
cross_attention,PreGate,b3c2_pre_frz_base,1,1339,0.705415
cross_attention,PreGate,b3c2_pre_frz_base,1,1340,0.696678
cross_attention,PreGate,b3c2_pre_frz_base,1,1341,0.686482
cross_attention,PreGate,b3c2_pre_frz_base,1,1342,0.675131
cross_attention,PreGate,b3c2_pre_frz_base,1,1343,0.662965
cross_attention,PreGate,b3c2_pre_frz_base,1,1344,0.650347
cross_attention,PreGate,b3c2_pre_frz_base,1,1345,0.637653
cross_attention,PreGate,b3c2_pre_frz_base,1,1346,0.625262
cross_attention,PreGate,b3c2_pre_frz_base,1,1347,0.613545
cross_attention,PreGate,b3c2_pre_frz_base,1,1348,0.602851
cross_attention,PreGate,b3c2_pre_frz_base,1,1349,0.593499
cross_attention,PreGate,b3c2_pre_frz_base,1,1350,0.585768
cross_attention,PreGate,b3c2_pre_frz_base,1,1351,0.579890
cross_attention,PreGate,b3c2_pre_frz_base,1,1352,0.576039
cross_attention,PreGate,b3c2_pre_frz_base,1,1353,0.574332
cross_attention,PreGate,b3c2_pre_frz_base,1,1354,0.574818
cross_attention,PreGate,b3c2_pre_frz_base,1,1355,0.577483
cross_attention,PreGate,b3c2_pre_frz_base,1,1356,0.582248
cross_attention,PreGate,b3c2_pre_frz_base,1,1357,0.588971
cross_attention,PreGate,b3c2_pre_frz_base,1,1358,0.597450
cross_attention,PreGate,b3c2_pre_frz_base,1,1359,0.607433
cross_attention,PreGate,b3c2_pre_frz_base,1,1360,0.618621
cross_attention,PreGate,b3c2_pre_frz_base,1,1361,0.630681
cross_attention,PreGate,b3c2_pre_frz_base,1,1362,0.643252
cross_attention,PreGate,b3c2_pre_frz_base,1,1363,0.655959
cross_attention,PreGate,b3c2_pre_frz_base,1,1364,0.668424
cross_attention,PreGate,b3c2_pre_frz_base,1,1365,0.680272
cross_attention,PreGate,b3c2_pre_frz_base,1,1366,0.691152
cross_attention,PreGate,b3c2_pre_frz_base,1,1367,0.700738
cross_attention,PreGate,b3c2_pre_frz_base,1,1368,0.708744
cross_attention,PreGate,b3c2_pre_frz_base,1,1369,0.714931
cross_attention,PreGate,b3c2_pre_frz_base,1,1370,0.719114
cross_attention,PreGate,b3c2_pre_frz_base,1,1371,0.721169
cross_attention,PreGate,b3c2_pre_frz_base,1,1372,0.721033
cross_attention,PreGate,b3c2_pre_frz_base,1,1373,0.718712
cross_attention,PreGate,b3c2_pre_frz_base,1,1374,0.714274
cross_attention,PreGate,b3c2_pre_frz_base,1,1375,0.707851
cross_attention,PreGate,b3c2_pre_frz_base,1,1376,0.699637
cross_attention,PreGate,b3c2_pre_frz_base,1,1377,0.689875
cross_attention,PreGate,b3c2_pre_frz_base,1,1378,0.678857
cross_attention,PreGate,b3c2_pre_frz_base,1,1379,0.666913
cross_attention,PreGate,b3c2_pre_frz_base,1,1380,0.654398
cross_attention,PreGate,b3c2_pre_frz_base,1,1381,0.641687
cross_attention,PreGate,b3c2_pre_frz_base,1,1382,0.629159
cross_attention,PreGate,b3c2_pre_frz_base,1,1383,0.617188
cross_attention,PreGate,b3c2_pre_frz_base,1,1384,0.606131
cross_attention,PreGate,b3c2_pre_frz_base,1,1385,0.596318
cross_attention,PreGate,b3c2_pre_frz_base,1,1386,0.588043
cross_attention,PreGate,b3c2_pre_frz_base,1,1387,0.581552
cross_attention,PreGate,b3c2_pre_frz_base,1,1388,0.577039
cross_attention,PreGate,b3c2_pre_frz_base,1,1389,0.574639
cross_attention,PreGate,b3c2_pre_frz_base,1,1390,0.574424
cross_attention,PreGate,b3c2_pre_frz_base,1,1391,0.576400
cross_attention,PreGate,b3c2_pre_frz_base,1,1392,0.580508
cross_attention,PreGate,b3c2_pre_frz_base,1,1393,0.586625
cross_attention,PreGate,b3c2_pre_frz_base,1,1394,0.594569
cross_attention,PreGate,b3c2_pre_frz_base,1,1395,0.604102
cross_attention,PreGate,b3c2_pre_frz_base,1,1396,0.614941
cross_attention,PreGate,b3c2_pre_frz_base,1,1397,0.626761
cross_attention,PreGate,b3c2_pre_frz_base,1,1398,0.639209
cross_attention,PreGate,b3c2_pre_frz_base,1,1399,0.651914
cross_attention,PreGate,b3c2_pre_frz_base,1,1400,0.664497
cross_attention,PreGate,b3c2_pre_frz_base,1,1401,0.676582
cross_attention,PreGate,b3c2_pre_frz_base,1,1402,0.687807
cross_attention,PreGate,b3c2_pre_frz_base,1,1403,0.697839
cross_attention,PreGate,b3c2_pre_frz_base,1,1404,0.706378
cross_attention,PreGate,b3c2_pre_frz_base,1,1405,0.713167
cross_attention,PreGate,b3c2_pre_frz_base,1,1406,0.718006
cross_attention,PreGate,b3c2_pre_frz_base,1,1407,0.720750
cross_attention,PreGate,b3c2_pre_frz_base,1,1408,0.721315
cross_attention,PreGate,b3c2_pre_frz_base,1,1409,0.719687
cross_attention,PreGate,b3c2_pre_frz_base,1,1410,0.715912
cross_attention,PreGate,b3c2_pre_frz_base,1,1411,0.710105
cross_attention,PreGate,b3c2_pre_frz_base,1,1412,0.702438
cross_attention,PreGate,b3c2_pre_frz_base,1,1413,0.693140
cross_attention,PreGate,b3c2_pre_frz_base,1,1414,0.682489
cross_attention,PreGate,b3c2_pre_frz_base,1,1415,0.670803
cross_attention,PreGate,b3c2_pre_frz_base,1,1416,0.658430
cross_attention,PreGate,b3c2_pre_frz_base,1,1417,0.645740
cross_attention,PreGate,b3c2_pre_frz_base,1,1418,0.633113
cross_attention,PreGate,b3c2_pre_frz_base,1,1419,0.620924
cross_attention,PreGate,b3c2_pre_frz_base,1,1420,0.609538
cross_attention,PreGate,b3c2_pre_frz_base,1,1421,0.599294
cross_attention,PreGate,b3c2_pre_frz_base,1,1422,0.590499
cross_attention,PreGate,b3c2_pre_frz_base,1,1423,0.583416
cross_attention,PreGate,b3c2_pre_frz_base,1,1424,0.578254
cross_attention,PreGate,b3c2_pre_frz_base,1,1425,0.575170
cross_attention,PreGate,b3c2_pre_frz_base,1,1426,0.574254
cross_attention,PreGate,b3c2_pre_frz_base,1,1427,0.575534
cross_attention,PreGate,b3c2_pre_frz_base,1,1428,0.578972
cross_attention,PreGate,b3c2_pre_frz_base,1,1429,0.584465
cross_attention,PreGate,b3c2_pre_frz_base,1,1430,0.591850
cross_attention,PreGate,b3c2_pre_frz_base,1,1431,0.600905
cross_attention,PreGate,b3c2_pre_frz_base,1,1432,0.611361
cross_attention,PreGate,b3c2_pre_frz_base,1,1433,0.622905
cross_attention,PreGate,b3c2_pre_frz_base,1,1434,0.635192
cross_attention,PreGate,b3c2_pre_frz_base,1,1435,0.647856
cross_attention,PreGate,b3c2_pre_frz_base,1,1436,0.660519
cross_attention,PreGate,b3c2_pre_frz_base,1,1437,0.672803
cross_attention,PreGate,b3c2_pre_frz_base,1,1438,0.684341
cross_attention,PreGate,b3c2_pre_frz_base,1,1439,0.694788
cross_attention,PreGate,b3c2_pre_frz_base,1,1440,0.703833
cross_attention,PreGate,b3c2_pre_frz_base,1,1441,0.711205
cross_attention,PreGate,b3c2_pre_frz_base,1,1442,0.716685
cross_attention,PreGate,b3c2_pre_frz_base,1,1443,0.720108
cross_attention,PreGate,b3c2_pre_frz_base,1,1444,0.721374
cross_attention,PreGate,b3c2_pre_frz_base,1,1445,0.720443
cross_attention,PreGate,b3c2_pre_frz_base,1,1446,0.717344
cross_attention,PreGate,b3c2_pre_frz_base,1,1447,0.712169
cross_attention,PreGate,b3c2_pre_frz_base,1,1448,0.705073
cross_attention,PreGate,b3c2_pre_frz_base,1,1449,0.696267
cross_attention,PreGate,b3c2_pre_frz_base,1,1450,0.686015
cross_attention,PreGate,b3c2_pre_frz_base,1,1451,0.674622
cross_attention,PreGate,b3c2_pre_frz_base,1,1452,0.662429
cross_attention,PreGate,b3c2_pre_frz_base,1,1453,0.649800
cross_attention,PreGate,b3c2_pre_frz_base,1,1454,0.637111
cross_attention,PreGate,b3c2_pre_frz_base,1,1455,0.624742
cross_attention,PreGate,b3c2_pre_frz_base,1,1456,0.613061
cross_attention,PreGate,b3c2_pre_frz_base,1,1457,0.602418
cross_attention,PreGate,b3c2_pre_frz_base,1,1458,0.593131
cross_attention,PreGate,b3c2_pre_frz_base,1,1459,0.585475
cross_attention,PreGate,b3c2_pre_frz_base,1,1460,0.579681
cross_attention,PreGate,b3c2_pre_frz_base,1,1461,0.575921
cross_attention,PreGate,b3c2_pre_frz_base,1,1462,0.574307
cross_attention,PreGate,b3c2_pre_frz_base,1,1463,0.574888
cross_attention,PreGate,b3c2_pre_frz_base,1,1464,0.577646
cross_attention,PreGate,b3c2_pre_frz_base,1,1465,0.582499
cross_attention,PreGate,b3c2_pre_frz_base,1,1466,0.589301
cross_attention,PreGate,b3c2_pre_frz_base,1,1467,0.597851
cross_attention,PreGate,b3c2_pre_frz_base,1,1468,0.607892
cross_attention,PreGate,b3c2_pre_frz_base,1,1469,0.619124
cross_attention,PreGate,b3c2_pre_frz_base,1,1470,0.631214
cross_attention,PreGate,b3c2_pre_frz_base,1,1471,0.643799
cross_attention,PreGate,b3c2_pre_frz_base,1,1472,0.656503
cross_attention,PreGate,b3c2_pre_frz_base,1,1473,0.668949
cross_attention,PreGate,b3c2_pre_frz_base,1,1474,0.680763
cross_attention,PreGate,b3c2_pre_frz_base,1,1475,0.691594
cross_attention,PreGate,b3c2_pre_frz_base,1,1476,0.701117
cross_attention,PreGate,b3c2_pre_frz_base,1,1477,0.709049
cross_attention,PreGate,b3c2_pre_frz_base,1,1478,0.715153
cross_attention,PreGate,b3c2_pre_frz_base,1,1479,0.719247
cross_attention,PreGate,b3c2_pre_frz_base,1,1480,0.721208
cross_attention,PreGate,b3c2_pre_frz_base,1,1481,0.720978
cross_attention,PreGate,b3c2_pre_frz_base,1,1482,0.718564
cross_attention,PreGate,b3c2_pre_frz_base,1,1483,0.714037
cross_attention,PreGate,b3c2_pre_frz_base,1,1484,0.707533
cross_attention,PreGate,b3c2_pre_frz_base,1,1485,0.699247
cross_attention,PreGate,b3c2_pre_frz_base,1,1486,0.689424
cross_attention,PreGate,b3c2_pre_frz_base,1,1487,0.678360
cross_attention,PreGate,b3c2_pre_frz_base,1,1488,0.666384
cross_attention,PreGate,b3c2_pre_frz_base,1,1489,0.653853
cross_attention,PreGate,b3c2_pre_frz_base,1,1490,0.641142
cross_attention,PreGate,b3c2_pre_frz_base,1,1491,0.628630
cross_attention,PreGate,b3c2_pre_frz_base,1,1492,0.616691
cross_attention,PreGate,b3c2_pre_frz_base,1,1493,0.605681
cross_attention,PreGate,b3c2_pre_frz_base,1,1494,0.595928
cross_attention,PreGate,b3c2_pre_frz_base,1,1495,0.587725
cross_attention,PreGate,b3c2_pre_frz_base,1,1496,0.581316
cross_attention,PreGate,b3c2_pre_frz_base,1,1497,0.576892
cross_attention,PreGate,b3c2_pre_frz_base,1,1498,0.574585
cross_attention,PreGate,b3c2_pre_frz_base,1,1499,0.574464
cross_attention,PreGate,b3c2_pre_frz_base,1,1500,0.576534
cross_attention,PreGate,b3c2_pre_frz_base,1,1501,0.580731
cross_attention,PreGate,b3c2_pre_frz_base,1,1502,0.586931
cross_attention,PreGate,b3c2_pre_frz_base,1,1503,0.594948
cross_attention,PreGate,b3c2_pre_frz_base,1,1504,0.604544
cross_attention,PreGate,b3c2_pre_frz_base,1,1505,0.615432
cross_attention,PreGate,b3c2_pre_frz_base,1,1506,0.627286
cross_attention,PreGate,b3c2_pre_frz_base,1,1507,0.639753
cross_attention,PreGate,b3c2_pre_frz_base,1,1508,0.652461
cross_attention,PreGate,b3c2_pre_frz_base,1,1509,0.665030
cross_attention,PreGate,b3c2_pre_frz_base,1,1510,0.677085
cross_attention,PreGate,b3c2_pre_frz_base,1,1511,0.688266
cross_attention,PreGate,b3c2_pre_frz_base,1,1512,0.698239
cross_attention,PreGate,b3c2_pre_frz_base,1,1513,0.706707
cross_attention,PreGate,b3c2_pre_frz_base,1,1514,0.713417
cross_attention,PreGate,b3c2_pre_frz_base,1,1515,0.718168
cross_attention,PreGate,b3c2_pre_frz_base,1,1516,0.720819
cross_attention,PreGate,b3c2_pre_frz_base,1,1517,0.721290
cross_attention,PreGate,b3c2_pre_frz_base,1,1518,0.719568
cross_attention,PreGate,b3c2_pre_frz_base,1,1519,0.715703
cross_attention,PreGate,b3c2_pre_frz_base,1,1520,0.709812
cross_attention,PreGate,b3c2_pre_frz_base,1,1521,0.702069
cross_attention,PreGate,b3c2_pre_frz_base,1,1522,0.692707
cross_attention,PreGate,b3c2_pre_frz_base,1,1523,0.682005
cross_attention,PreGate,b3c2_pre_frz_base,1,1524,0.670282
cross_attention,PreGate,b3c2_pre_frz_base,1,1525,0.657888
cross_attention,PreGate,b3c2_pre_frz_base,1,1526,0.645193
cross_attention,PreGate,b3c2_pre_frz_base,1,1527,0.632576
cross_attention,PreGate,b3c2_pre_frz_base,1,1528,0.620415
cross_attention,PreGate,b3c2_pre_frz_base,1,1529,0.609071
cross_attention,PreGate,b3c2_pre_frz_base,1,1530,0.598884
cross_attention,PreGate,b3c2_pre_frz_base,1,1531,0.590158
cross_attention,PreGate,b3c2_pre_frz_base,1,1532,0.583153
cross_attention,PreGate,b3c2_pre_frz_base,1,1533,0.578078
cross_attention,PreGate,b3c2_pre_frz_base,1,1534,0.575085
cross_attention,PreGate,b3c2_pre_frz_base,1,1535,0.574264
cross_attention,PreGate,b3c2_pre_frz_base,1,1536,0.575638
cross_attention,PreGate,b3c2_pre_frz_base,1,1537,0.579167
cross_attention,PreGate,b3c2_pre_frz_base,1,1538,0.584746
cross_attention,PreGate,b3c2_pre_frz_base,1,1539,0.592207
cross_attention,PreGate,b3c2_pre_frz_base,1,1540,0.601328
cross_attention,PreGate,b3c2_pre_frz_base,1,1541,0.611837
cross_attention,PreGate,b3c2_pre_frz_base,1,1542,0.623421
cross_attention,PreGate,b3c2_pre_frz_base,1,1543,0.635732
cross_attention,PreGate,b3c2_pre_frz_base,1,1544,0.648404
cross_attention,PreGate,b3c2_pre_frz_base,1,1545,0.661059
cross_attention,PreGate,b3c2_pre_frz_base,1,1546,0.673318
cross_attention,PreGate,b3c2_pre_frz_base,1,1547,0.684815
cross_attention,PreGate,b3c2_pre_frz_base,1,1548,0.695208
cross_attention,PreGate,b3c2_pre_frz_base,1,1549,0.704186
cross_attention,PreGate,b3c2_pre_frz_base,1,1550,0.711481
cross_attention,PreGate,b3c2_pre_frz_base,1,1551,0.716875
cross_attention,PreGate,b3c2_pre_frz_base,1,1552,0.720208
cross_attention,PreGate,b3c2_pre_frz_base,1,1553,0.721379
cross_attention,PreGate,b3c2_pre_frz_base,1,1554,0.720354
cross_attention,PreGate,b3c2_pre_frz_base,1,1555,0.717163
cross_attention,PreGate,b3c2_pre_frz_base,1,1556,0.711902
cross_attention,PreGate,b3c2_pre_frz_base,1,1557,0.704727
cross_attention,PreGate,b3c2_pre_frz_base,1,1558,0.695854
cross_attention,PreGate,b3c2_pre_frz_base,1,1559,0.685546
